"poj_unicode","poj_input","kiplmj_unicode","kiplmj_input","main_id"
"sū-gia̍p-sûn","su7-giap8-sun5","sū-gia̍p-sûn","su7-giap8-sun5","251"
"kè-sǹg-ki","ke3-sng3-ki","kè-sǹg-ki","ke3-sng3-ki","252"
"liap-kéng","liap-keng2","liap-kíng","liap-king2","253"
"pe̍h-chhat","peh8-chhat","pe̍h-tshat","peh8-tshat","254"
"chí-sàu-che","chi2-sau3-che","tsí-sàu-tse","tsi2-sau3-tse","255"
"pháiⁿ-sńg","phainn2-sng2","pháinn-sńg","phainn2-sng2","256"
"si̍t","sit8","si̍t","sit8","257"
"káu-bóe","kau2-boe2","káu-bué","kau2-bue2","258"
"káu-bé","kau2-be2","káu-bé","kau2-be2","258"
"la̍k-bóe","lak8-boe2","la̍k-bué","lak8-bue2","259"
"la̍k-bé","lak8-be2","la̍k-bé","lak8-be2","259"
"phî-phî","phi5-phi5","phî-phî","phi5-phi5","260"
"chéng-kah-chián-á","cheng2-kah-chian2-a2","tsíng-kah-tsián-á","tsing2-kah-tsian2-a2","261"
"saⁿ-kha khiàm chi̍t-kha","sann-kha khiam3 chit8-kha","sann-kha khiàm tsi̍t-kha","sann-kha khiam3 tsit8-kha","262"
"chéng-kah-iû","cheng2-kah-iu5","tsíng-kah-iû","tsing2-kah-iu5","263"
"chia̍h pòaⁿ-tàu-á","chiah8 poann3-tau3-a2","tsia̍h puànn-tàu-á","tsiah8 puann3-tau3-a2","264"
"tèng-chóa-ki","teng3-choa2-ki","tìng-tsuá-ki","ting3-tsua2-ki","265"
"lâng-kang phah-chéng","lang5-kang phah-cheng2","lâng-kang phah-tsíng","lang5-kang phah-tsing2","266"
"ian-chi","ian-chi","ian-tsi","ian-tsi","267"
"gá-suh-tân","ga2-suh-tan5","gá-suh-tân","ga2-suh-tan5","268"
"iû-mī","iu5-mi7","iû-mī","iu5-mi7","269"
"tē-khè","te7-khe3","tē-khè","te7-khe3","270"
"thiu-hoeh","thiu-hoeh","thiu-hueh","thiu-hueh","271"
"thiu-huih","thiu-huih","thiu-huih","thiu-huih","271"
"thàu-lām--ê","thau3-lam7--e5","thàu-lām--ê","thau3-lam7--e5","272"
"koan-lo̍h-im","koan-loh8-im","kuan-lo̍h-im","kuan-loh8-im","273"
"kha-khiau","kha-khiau","kha-khiau","kha-khiau","274"
"chéng-kah-iû","cheng2-kah-iu5","tsíng-kah-iû","tsing2-kah-iu5","275"
"tēng piān-tong","teng7 pian7-tong","tīng piān-tong","ting7 pian7-tong","276"
"hèng-khùn bâ","heng3-khun3 ba5","hìng-khùn bâ","hing3-khun3 ba5","277"
"o͘-lián","oo-lian2","oo-lián","oo-lian2","278"
"Tâi téng saⁿ hun-cheng","Tai5 teng2 sann hun-cheng","Tâi tíng sann hun-tsing","Tai5 ting2 sann hun-tsing","279"
"tâi kha cha̍p nî kong","tai5 kha chap8 ni5 kong","tâi kha tsa̍p nî kong","tai5 kha tsap8 ni5 kong","279"
"ōaⁿ-thiap--ê","oann7-thiap--e5","uānn-thiap--ê","uann7-thiap--e5","280"
"siān-thâng-á","sian7-thang5-a2","siān-thâng-á","sian7-thang5-a2","281"
"bián kheh-khì","bian2 kheh-khi3","bián kheh-khì","bian2 kheh-khi3","282"
"lún--chi̍t-ē","lun2--chit8-e7","lún--tsi̍t-ē","lun2--tsit8-e7","283"
"liông-kut","liong5-kut","liông-kut","liong5-kut","284"
"lêng-kut","leng5-kut","lîng-kut","ling5-kut","284"
"kip-chín-sek","kip-chin2-sek","kip-tsín-sik","kip-tsin2-sik","285"
"kha-āu-tó͘","kha-au7-too2","kha-āu-tóo","kha-au7-too2","286"
"keng-keh","keng-keh","king-keh","king-keh","287"
"poe-phiat-á-kiû","poe-phiat-a2-kiu5","pue-phiat-á-kiû","pue-phiat-a2-kiu5","288"
"pe-phiat-á-kiû","pe-phiat-a2-kiu5","pe-phiat-á-kiû","pe-phiat-a2-kiu5","288"
"mài-koh tòng-lō͘","mai3-koh tong3-loo7","mài-koh tòng-lōo","mai3-koh tong3-loo7","289"
"chhiau-im-bi̍t-pô","chhiau-im-bit8-po5","tshiau-im-bi̍t-pô","tshiau-im-bit8-po5","290"
"khé-sih","khe2-sih","khé-sih","khe2-sih","291"
"lu̍t sian","lut8 sian","lu̍t sian","lut8 sian","292"
"góa ài--lí","goa2 ai3--li2","guá ài--lí","gua2 ai3--li2","293"
"koaⁿ ngē hòa","koann nge7 hoa3","kuann ngē huà","kuann nge7 hua3","294"
"chha-sio","chha-sio","tsha-sio","tsha-sio","295"
"chù-bûn","chu3-bun5","tsù-bûn","tsu3-bun5","296"
"ī-iok","i7-iok","ī-iok","i7-iok","297"
"phū-lōng-kòng","phu7-long7-kong3","phū-lōng-kòng","phu7-long7-kong3","298"
"ek-chhiah-sng","ek-chhiah-sng","ik-tshiah-sng","ik-tshiah-sng","299"
"theh-puh","theh-puh","theh-puh","theh-puh","300"
"Phi-thi-thi","Phi-thi-thi","Phi-thi-thi","Phi-thi-thi","301"
"má-chih","ma2-chih","má-tsih","ma2-tsih","302"
"nn̄g-á","nng7-a2","nn̄g-á","nng7-a2","303"
"kĭ-mo͘-jī","ki9-moo-ji7","ki̋-moo-jī","ki9-moo-ji7","304"
"tiān-khì-chhí","tian7-khi3-chhi2","tiān-khì-tshí","tian7-khi3-tshi2","305"
"hóng-á-kiáⁿ","hong2-a2-kiann2","hóng-á-kiánn","hong2-a2-kiann2","306"
"Bē-tâng-lô","Be7-tang5-lo5","Bē-tâng-lô","Be7-tang5-lo5","307"
"lak-tē-á-koài-siù","lak-te7-a2-koai3-siu3","lak-tē-á-kuài-siù","lak-te7-a2-kuai3-siu3","308"
"pó-pòe-kiû","po2-poe3-kiu5","pó-puè-kiû","po2-pue3-kiu5","309"
"Má-tong-lô͘","Ma2-tong-loo5","Má-tong-lôo","Ma2-tong-loo5","310"
"làng-káng","lang3-kang2","làng-káng","lang3-kang2","311"
"tiâu--tio̍h","tiau5--tioh8","tiâu--tio̍h","tiau5--tioh8","312"
"án-ne-siⁿ","an2-ne-sinn","án-ne-sinn","an2-ne-sinn","315"
"giâ-chio̍h-lián","gia5-chioh8-lian2","giâ-tsio̍h-lián","gia5-tsioh8-lian2","316"
"chún-chò","chun2-cho3","tsún-tsò","tsun2-tso3","318"
"Só͘-í góa kóng hit-ê sò͘-suh-leh?","Soo2-i2 goa2 kong2 hit-e5 soo3-suh-leh?","Sóo-í guá kóng hit-ê sòo-suh-leh?","Soo2-i2 gua2 kong2 hit-e5 soo3-suh-leh?","319"
"Pó-táu","Po2-tau2","Pó-táu","Po2-tau2","320"
"Pó-táu-tìn","Po2-tau2-tin3","Pó-táu-tìn","Po2-tau2-tin3","321"
"Tōa-chng","Toa7-chng","Tuā-tsng","Tua7-tsng","322"
"Tōa-chng-hiong","Toa7-chng-hiong","Tuā-tsng-hiong","Tua7-tsng-hiong","323"
"chhân-iûⁿ","chhan5-iunn5","tshân-iûnn","tshan5-iunn5","324"
"chhân-iûⁿ-á","chhan5-iunn5-a2","tshân-iûnn-á","tshan5-iunn5-a2","325"
"Tá-káu","Ta2-kau2","Tá-káu","Ta2-kau2","326"
"Táⁿ-niau","Tann2-niau","Tánn-niau","Tann2-niau","327"
"Phî-khah-khu","Phi5-khah-khu","Phî-khah-khu","Phi5-khah-khu","328"
"khiú-lêng-á","khiu2-leng5-a2","khiú-lîng-á","khiu2-ling5-a2","329"
"giú-lêng-á","giu2-leng5-a2","giú-lîng-á","giu2-ling5-a2","329"
"kut-thâu hâm-sau","kut-thau5 ham5-sau","kut-thâu hâm-sau","kut-thau5 ham5-sau","330"
"kut-thâu phàⁿ","kut-thau5 phann3","kut-thâu phànn","kut-thau5 phann3","331"
"sim-koaⁿ-thâu pho̍k-pho̍k-chhéng","sim-koann-thau5 phok8-phok8-chheng2","sim-kuann-thâu pho̍k-pho̍k-tshíng","sim-kuann-thau5 phok8-phok8-tshing2","332"
"sim-koaⁿ-thâu pho̍k-pho̍k-chháiⁿ","sim-koann-thau5 phok8-phok8-chhainn2","sim-kuann-thâu pho̍k-pho̍k-tsháinn","sim-kuann-thau5 phok8-phok8-tshainn2","332"
"Khah-pí-siù","Khah-pi2-siu3","Khah-pí-siù","Khah-pi2-siu3","333"
"lo̍k-kô͘-á-moâi","lok8-koo5-a2-moai5","lo̍k-kôo-á-muâi","lok8-koo5-a2-muai5","334"
"lo̍k-kô͘-á-bê","lok8-koo5-a2-be5","lo̍k-kôo-á-bê","lok8-koo5-a2-be5","334"
"siáⁿ-mih-mi̍h-kiāⁿ","siann2-mih-mih8-kiann7","siánn-mih-mi̍h-kiānn","siann2-mih-mih8-kiann7","335"
"bē-kiàn-siàu","be7-kian3-siau3","bē-kiàn-siàu","be7-kian3-siau3","336"
"bōe-kiàn-siàu","boe7-kian3-siau3","buē-kiàn-siàu","bue7-kian3-siau3","336"
"tiān-thui","tian7-thui","tiān-thui","tian7-thui","337"
"liân-lo̍k-phō͘-á","lian5-lok8-phoo7-a2","liân-lo̍k-phōo-á","lian5-lok8-phoo7-a2","338"
"tu̍h-phòa bông-tiám","tuh8-phoa3 bong5-tiam2","tu̍h-phuà bông-tiám","tuh8-phua3 bong5-tiam2","339"
"iú-gî","iu2-gi5","iú-gî","iu2-gi5","340"
"bah-sò","bah-so3","bah-sò","bah-so3","341"
"kiaⁿ pháiⁿ-lâng","kiann phainn2-lang5","kiann pháinn-lâng","kiann phainn2-lang5","342"
"ti̍t-chiap-chhī","tit8-chiap-chhi7","ti̍t-tsiap-tshī","tit8-tsiap-tshi7","343"
"sèng-khì-koan","seng3-khi3-koan","sìng-khì-kuan","sing3-khi3-kuan","344"
"lān-chiáu-mo͘","lan7-chiau2-moo","lān-tsiáu-moo","lan7-tsiau2-moo","345"
"chi-bai-mo͘","chi-bai-moo","tsi-bai-moo","tsi-bai-moo","345"
"phak leh mā  tio̍h-chhèng","phak leh ma7  tioh8-chheng3","phak leh mā  tio̍h-tshìng","phak leh ma7  tioh8-tshing3","346"
"ka-kī chhī","ka-ki7 chhi7","ka-kī tshī","ka-ki7 tshi7","347"
"lí leh kóng siáⁿ siâu","li2 leh kong2 siann2 siau5","lí leh kóng siánn siâu","li2 leh kong2 siann2 siau5","348"
"A-mí-pa-sèng chhiah-lī","A-mi2-pa-seng3 chhiah-li7","A-mí-pa-sìng tshiah-lī","A-mi2-pa-sing3 tshiah-li7","349"
"chu-mi̍h-ki","chu-mih8-ki","tsu-mi̍h-ki","tsu-mih8-ki","350"
"ba̍k-thâu kat","bak8-thau5 kat","ba̍k-thâu kat","bak8-thau5 kat","351"
"chia̍h-pá bē","chiah8-pa2 be7","tsia̍h-pá bē","tsiah8-pa2 be7","352"
"kiaⁿ kah gōng--khì","kiann kah gong7--khi3","kiann kah gōng--khì","kiann kah gong7--khi3","353"
"iâu-khòng-ki","iau5-khong3-ki","iâu-khòng-ki","iau5-khong3-ki","354"
"su-pú-lín-guh","su-pu2-lin2-guh","su-pú-lín-guh","su-pu2-lin2-guh","356"
"ún-hêng","un2-heng5","ún-hîng","un2-hing5","357"
"ín-hêng","in2-heng5","ín-hîng","in2-hing5","357"
"pún-ūi","pun2-ui7","pún-uī","pun2-ui7","358"
"chián-jiông","chian2-jiong5","tsián-jiông","tsian2-jiong5","359"
"phah-teng-á","phah-teng-a2","phah-ting-á","phah-ting-a2","360"
"pí hàm-kiàⁿ koh-khah hàm","pi2 ham3-kiann3 koh-khah ham3","pí hàm-kiànn koh-khah hàm","pi2 ham3-kiann3 koh-khah ham3","361"
"chúi-ge̍k","chui2-gek8","tsuí-gi̍k","tsui2-gik8","362"
"chúi-tò","chui2-to3","tsuí-tò","tsui2-to3","363"
"o͘-tó͘-bái","oo-too2-bai2","oo-tóo-bái","oo-too2-bai2","364"
"o͘-tó͘-bái","oo-too2-bai2","oo-tóo-bái","oo-too2-bai2","365"
"kí-tiong-cháiⁿ","ki2-tiong-chainn2","kí-tiong-tsáinn","ki2-tiong-tsainn2","366"
"phùi-that-á","phui3-that-a2","phuì-that-á","phui3-that-a2","367"
"ok-chit","ok-chit","ok-tsit","ok-tsit","368"
"chhùi-kháu-ōe","chhui3-khau2-oe7","tshuì-kháu-uē","tshui3-khau2-ue7","369"
"oân-á","oan5-a2","uân-á","uan5-a2","370"
"khí-khì","khi2-khi3","khí-khì","khi2-khi3","371"
"--khih-lih","--khih-lih","--khih-lih","--khih-lih","372"
"lūn-chin","lun7-chin","lūn-tsin","lun7-tsin","373"
"sí-si","si2-si","sí-si","si2-si","374"
"sńg-ī","sng2-i7","sńg-ī","sng2-i7","375"
"ī-sńg","i7-sng2","ī-sńg","i7-sng2","376"
"toh-téng sńg-ī","toh-teng2 sng2-i7","toh-tíng sńg-ī","toh-ting2 sng2-i7","377"
"ùi-tông","ui3-tong5","uì-tông","ui3-tong5","378"
"kiau-bân","kiau-ban5","kiau-bân","kiau-ban5","379"
"Lo-lá-é-bōng","Lo-la2-e2-bong7","Lo-lá-é-bōng","Lo-la2-e2-bong7","380"
"khui-chhùi ham lia̍p-lia̍p chhàu","khui-chhui3 ham liap8-liap8 chhau3","khui-tshuì ham lia̍p-lia̍p tshàu","khui-tshui3 ham liap8-liap8 tshau3","381"
"tò-pān","to3-pan7","tò-pān","to3-pan7","382"
"hia̍p-koh-sóng","hiap8-koh-song2","hia̍p-koh-sóng","hiap8-koh-song2","383"
"hoat-íⁿ-tián","hoat-inn2-tian2","huat-ínn-tián","huat-inn2-tian2","384"
"hóe-hô͘","hoe2-hoo5","hué-hôo","hue2-hoo5","385"
"tòng-pha̍k-ko","tong3-phak8-ko","tòng-pha̍k-ko","tong3-phak8-ko","386"
"hông-pha̍k-ko","hong5-phak8-ko","hông-pha̍k-ko","hong5-phak8-ko","387"
"tán-oat","tan2-oat","tán-uat","tan2-uat","388"
"tòng-pha̍k-ko","tong3-phak8-ko","tòng-pha̍k-ko","tong3-phak8-ko","389"
"Thah-lô-pâi","Thah-lo5-pai5","Thah-lô-pâi","Thah-lo5-pai5","390"
"khēng","kheng7","khīng","khing7","391"
"phah-jī-pôaⁿ","phah-ji7-poann5","phah-jī-puânn","phah-ji7-puann5","392"
"khí-pôaⁿ","khi2-poann5","khí-puânn","khi2-puann5","393"
"làu-khang-chōa","lau3-khang-choa7","làu-khang-tsuā","lau3-khang-tsua7","394"
"phō khì bong","pho7 khi3 bong","phō khì bong","pho7 khi3 bong","395"
"phō khì bong","pho7 khi3 bong","phō khì bong","pho7 khi3 bong","396"
"chia̍h pn̄g","chiah8 png7","tsia̍h pn̄g","tsiah8 png7","397"
"tōa-tò͘-muh","toa7-too3-muh","tuā-tòo-muh","tua7-too3-muh","398"
"oân-kong-koán","oan5-kong-koan2","uân-kong-kuán","uan5-kong-kuan2","399"
"Pó-khó-bōng","Po2-kho2-bong7","Pó-khó-bōng","Po2-kho2-bong7","400"
"khah bān--leh","khah ban7--leh","khah bān--leh","khah ban7--leh","401"
"sí-khì--ah","si2-khi3--ah","sí-khì--ah","si2-khi3--ah","402"
"tó͘-muh","too2-muh","tóo-muh","too2-muh","403"
"pì-kiat","pi3-kiat","pì-kiat","pi3-kiat","404"
"Pho͘-ké-mo͘-ǹg","Phoo-ke2-moo-ng3","Phoo-ké-moo-ǹg","Phoo-ke2-moo-ng3","405"
"mái-khuh","mai2-khuh","mái-khuh","mai2-khuh","406"
"chiú-cheng tiòng-to̍k","chiu2-cheng tiong3-tok8","tsiú-tsing tiòng-to̍k","tsiu2-tsing tiong3-tok8","407"
"kin-bah","kin-bah","kin-bah","kin-bah","408"
"péng-pak","peng2-pak","píng-pak","ping2-pak","409"
"thiàⁿ-hong","thiann3-hong","thiànn-hong","thiann3-hong","410"
"ê-á","e5-a2","ê-á","e5-a2","411"
"chhì-juh","chhi3-juh","tshì-juh","tshi3-juh","412"
"siat-kè-su","siat-ke3-su","siat-kè-su","siat-ke3-su","413"
"tūi-tn̂g","tui7-tng5","tuī-tn̂g","tui7-tng5","414"
"loān-sú-siūⁿ","loan7-su2-siunn7","luān-sú-siūnn","luan7-su2-siunn7","415"
"chāu lân-san--ê","chau7 lan5-san--e5","tsāu lân-san--ê","tsau7 lan5-san--e5","416"
"hái-khiā","hai2-khia7","hái-khiā","hai2-khia7","417"
"lân-san-bah","lan5-san-bah","lân-san-bah","lan5-san-bah","418"
"chí-bí","chi2-bi2","tsí-bí","tsi2-bi2","419"
"ek-chhiah-sng","ek-chhiah-sng","ik-tshiah-sng","ik-tshiah-sng","420"
"náu-liû","nau2-liu5","náu-liû","nau2-liu5","421"
"kha-āu-kin","kha-au7-kin","kha-āu-kin","kha-au7-kin","422"
"siàm-jiō","siam3-jio7","siàm-jiō","siam3-jio7","423"
"chāu-chîⁿ","chau7-chinn5","tsāu-tsînn","tsau7-tsinn5","424"
"khùiⁿ-oa̍h","khuinn3-oah8","khuìnn-ua̍h","khuinn3-uah8","425"
"ne-óng","ne-ong2","ne-óng","ne-ong2","426"
"chhut-thâu-thiⁿ","chhut-thau5-thinn","tshut-thâu-thinn","tshut-thau5-thinn","427"
"tang-hún","tang-hun2","tang-hún","tang-hun2","428"
"bīn-chheh","bin7-chheh","bīn-tsheh","bin7-tsheh","429"
"kiò tiān-ōe","kio3 tian7-oe7","kiò tiān-uē","kio3 tian7-ue7","430"
"kâm hoeh bū thiⁿ","kam5 hoeh bu7 thinn","kâm hueh bū thinn","kam5 hueh bu7 thinn","431"
"kiaⁿ-thiⁿ-tāng-tē","kiann-thinn-tang7-te7","kiann-thinn-tāng-tē","kiann-thinn-tang7-te7","432"
"Phah tn̄g chhiú-kut tian-tò ióng","Phah tng7 chhiu2-kut tian-to3 iong2","Phah tn̄g tshiú-kut tian-tò ióng","Phah tng7 tshiu2-kut tian-to3 iong2","433"
"tiong-lâng","tiong-lang5","tiong-lâng","tiong-lang5","434"
"sio-ke̍h","sio-keh8","sio-ke̍h","sio-keh8","435"
"giâ-kê","gia5-ke5","giâ-kê","gia5-ke5","436"
"kàn-lín-niâ","kan3-lin2-nia5","kàn-lín-niâ","kan3-lin2-nia5","437"
"chha̍k-ba̍k","chhak8-bak8","tsha̍k-ba̍k","tshak8-bak8","438"
"Bí-kok koah-pau","Bi2-kok koah-pau","Bí-kok kuah-pau","Bi2-kok kuah-pau","439"
"thâu gông-gông","thau5 gong5-gong5","thâu gông-gông","thau5 gong5-gong5","440"
"khui-to-pâng","khui-to-pang5","khui-to-pâng","khui-to-pang5","441"
"săn-tó͘-it-chih","san9-too2-it-chih","sa̋n-tóo-it-tsih","san9-too2-it-tsih","450"
"sió-khak-hēng","sio2-khak-heng7","sió-khak-hīng","sio2-khak-hing7","451"
"hông-pha̍k","hong5-phak8","hông-pha̍k","hong5-phak8","452"
"jī-sì-sió-sî","ji7-si3-sio2-si5","jī-sì-sió-sî","ji7-si3-sio2-si5","453"
"chhit--ê","chhit--e5","tshit--ê","tshit--e5","454"
"kòng-kiû","kong3-kiu5","kòng-kiû","kong3-kiu5","455"
"mî-á-ki","mi5-a2-ki","mî-á-ki","mi5-a2-ki","456"
"sio̍k-pháng-kauh","siok8-phang2-kauh","sio̍k-pháng-kauh","siok8-phang2-kauh","457"
"tio̍h-m̄-tio̍h","tioh8-m7-tioh8","tio̍h-m̄-tio̍h","tioh8-m7-tioh8","458"
"pàng-sái","pang3-sai2","pàng-sái","pang3-sai2","459"
"tì-chiòng","ti3-chiong3","tì-tsiòng","ti3-tsiong3","460"
"chim-chiok","chim-chiok","tsim-tsiok","tsim-tsiok","461"
"tiān-sī-tâi","tian7-si7-tai5","tiān-sī-tâi","tian7-si7-tai5","462"
"hīⁿ-khang seⁿ pau-phôe","hinn7-khang senn pau-phoe5","hīnn-khang senn pau-phuê","hinn7-khang senn pau-phue5","463"
"se-chng","se-chng","se-tsng","se-tsng","464"
"tiàm-kha-cha-bó͘","tiam3-kha-cha-boo2","tiàm-kha-tsa-bóo","tiam3-kha-tsa-boo2","465"
"tiáⁿ-piⁿ-liâm","tiann2-pinn-liam5","tiánn-pinn-liâm","tiann2-pinn-liam5","466"
"sim-tiān-tô͘","sim-tian7-too5","sim-tiān-tôo","sim-tian7-too5","467"
"sio̍k-bé","siok8-be2","sio̍k-bé","siok8-be2","468"
"khin","khin","khin","khin","469"
"hāi","hai7","hāi","hai7","470"
"nái","nai2","nái","nai2","471"
"le̍k","lek8","li̍k","lik8","472"
"bí","bi2","bí","bi2","473"
"hiù","hiu3","hiù","hiu3","474"
"phî","phi5","phî","phi5","475"
"tek-hēng","tek-heng7","tik-hīng","tik-hing7","476"
"bīn-chheh","bin7-chheh","bīn-tsheh","bin7-tsheh","477"
"kám-á-tiàm","kam2-a2-tiam3","kám-á-tiàm","kam2-a2-tiam3","478"
"chok-sit","chok-sit","tsok-sit","tsok-sit","479"
"bē-sóng","be7-song2","bē-sóng","be7-song2","480"
"té-kûn","te2-kun5","té-kûn","te2-kun5","481"
"ha̍k-ūn","hak8-un7","ha̍k-ūn","hak8-un7","482"
"Lí sī siáⁿ-lâng","Li2 si7 siann2-lang5","Lí sī siánn-lâng","Li2 si7 siann2-lang5","484"
"khùiⁿ-oa̍h","khuinn3-oah8","khuìnn-ua̍h","khuinn3-uah8","485"
"Ò-mn̂g","O3-mng5","Ò-mn̂g","O3-mng5","486"
"a-cha","a-cha","a-tsa","a-tsa","487"
"lah-sap","lah-sap","lah-sap","lah-sap","488"
"bûn-chhòng","bun5-chhong3","bûn-tshòng","bun5-tshong3","489"
"gín-á-hiaⁿ","gin2-a2-hiann","gín-á-hiann","gin2-a2-hiann","490"
"gín-á-ché","gin2-a2-che2","gín-á-tsé","gin2-a2-tse2","491"
"chhì-kui","chhi3-kui","tshì-kui","tshi3-kui","492"
"khai-hòng goân-sí-bé","khai-hong3 goan5-si2-be2","khai-hòng guân-sí-bé","khai-hong3 guan5-si2-be2","493"
"sûi-sin-tia̍p","sui5-sin-tiap8","suî-sin-tia̍p","sui5-sin-tiap8","494"
"àⁿ-thâu-cho̍k","ann3-thau5-chok8","ànn-thâu-tso̍k","ann3-thau5-tsok8","495"
"kâu-thô-á","kau5-tho5-a2","kâu-thô-á","kau5-tho5-a2","496"
"sió-pêng-iú","sio2-peng5-iu2","sió-pîng-iú","sio2-ping5-iu2","497"
"iáu-siū","iau2-siu7","iáu-siū","iau2-siu7","498"
"mài lo-so","mai3 lo-so","mài lo-so","mai3 lo-so","499"
"lah-sap","lah-sap","lah-sap","lah-sap","500"
"lâ-sâm","la5-sam5","lâ-sâm","la5-sam5","501"
"a-cha","a-cha","a-tsa","a-tsa","502"
"kiaⁿ-lâng","kiann-lang5","kiann-lâng","kiann-lang5","503"
"kâu-thô-á","kau5-tho5-a2","kâu-thô-á","kau5-tho5-a2","504"
"ài Tâi-gí","ai3 Tai5-gi2","ài Tâi-gí","ai3 Tai5-gi2","505"
"Pho-khe-bóng","Pho-khe-bong2","Pho-khe-bóng","Pho-khe-bong2","506"
"Ut-lut","Ut-lut","Ut-lut","Ut-lut","507"
"Hái-chhat-ông","Hai2-chhat-ong5","Hái-tshat-ông","Hai2-tshat-ong5","508"
"tiâu-chhù-cha-bó͘","tiau5-chhu3-cha-boo2","tiâu-tshù-tsa-bóo","tiau5-tshu3-tsa-boo2","511"
"tiàm-khang-ku","tiam3-khang-ku","tiàm-khang-ku","tiam3-khang-ku","512"
"âm-khang-ku","am5-khang-ku","âm-khang-ku","am5-khang-ku","513"
"to͘-keng","too-keng","too-king","too-king","514"
"khàm-hâ-ko","kham3-ha5-ko","khàm-hâ-ko","kham3-ha5-ko","515"
"sio-kiû","sio-kiu5","sio-kiû","sio-kiu5","516"
"hóe-chheⁿ-bûn","hoe2-chhenn-bun5","hué-tshenn-bûn","hue2-tshenn-bun5","517"
"hé-chhiⁿ-bûn","he2-chhinn-bun5","hé-tshinn-bûn","he2-tshinn-bun5","517"
"tiàm-khang-ku","tiam3-khang-ku","tiàm-khang-ku","tiam3-khang-ku","518"
"nōa-sèng","noa7-seng3","nuā-sìng","nua7-sing3","519"
"būn-pn̄g","bun7-png7","būn-pn̄g","bun7-png7","520"
"chho͘-chhùi","chhoo-chhui3","tshoo-tshuì","tshoo-tshui3","521"
"hái-thē","hai2-the7","hái-thē","hai2-the7","522"
"that-tó-ke","that-to2-ke","that-tó-ke","that-to2-ke","523"
"móa-soaⁿ-phiâⁿ","moa2-soann-phiann5","muá-suann-phiânn","mua2-suann-phiann5","524"
"chhiú chiān","chhiu2 chian7","tshiú tsiān","tshiu2 tsian7","525"
"chàn-chhâ-keng","chan3-chha5-keng","tsàn-tshâ-king","tsan3-tsha5-king","526"
"chhâ-chhù-á","chha5-chhu3-a2","tshâ-tshù-á","tsha5-tshu3-a2","527"
"pháiⁿ-kut-té","phainn2-kut-te2","pháinn-kut-té","phainn2-kut-te2","528"
"khiām-chhùi","khiam7-chhui3","khiām-tshuì","khiam7-tshui3","529"
"an-chhin-pan","an-chhin-pan","an-tshin-pan","an-tshin-pan","530"
"hù-kià","hu3-kia3","hù-kià","hu3-kia3","531"
"kiam-kià","kiam-kia3","kiam-kià","kiam-kia3","532"
"pn̄g","png7","pn̄g","png7","533"
"pī-īn","pi7-in7","pī-īn","pi7-in7","534"
"pī-ūn","pi7-un7","pī-ūn","pi7-un7","534"
"thiⁿ-teng","thinn-teng","thinn-ting","thinn-ting","535"
"thian-teng","thian-teng","thian-ting","thian-ting","535"
"an-chhin-pan","an-chhin-pan","an-tshin-pan","an-tshin-pan","536"
"li-kō͘","li-koo7","li-kōo","li-koo7","537"
"tiān-sàu-chhiú","tian7-sau3-chhiu2","tiān-sàu-tshiú","tian7-sau3-tshiu2","538"
"tho-lu-kî","tho-lu-ki5","tho-lu-kî","tho-lu-ki5","539"
"khip-tîn-khì","khip-tin5-khi3","khip-tîn-khì","khip-tin5-khi3","540"
"tang-ló͘","tang-loo2","tang-lóo","tang-loo2","541"
"leng-khí","leng-khi2","ling-khí","ling-khi2","542"
"ni-khí","ni-khi2","ni-khí","ni-khi2","542"
"gín-á-khí","gin2-a2-khi2","gín-á-khí","gin2-a2-khi2","543"
"khip-chheng-khì","khip-chheng-khi3","khip-tshing-khì","khip-tshing-khi3","544"
"Thó͘-ní-kî","Thoo2-ni2-ki5","Thóo-ní-kî","Thoo2-ni2-ki5","545"
"Gô-lô-su","Go5-lo5-su","Gô-lô-su","Go5-lo5-su","546"
"Gô-lô","Go5-lo5","Gô-lô","Go5-lo5","547"
"Lō͘-se-a","Loo7-se-a","Lōo-se-a","Loo7-se-a","548"
"san-hō͘-tàn-sak","san-hoo7-tan3-sak","san-hōo-tàn-sak","san-hoo7-tan3-sak","549"
"sit-hóng-chú","sit-hong2-chu2","sit-hóng-tsú","sit-hong2-tsu2","550"
"hū-kho","hu7-kho","hū-kho","hu7-kho","554"
"ai pē khàu niû-lé","ai pe7 khau3 niu5-le2","ai pē khàu niû-lé","ai pe7 khau3 niu5-le2","555"
"tōa-bē-tiûⁿ","toa7-be7-tiunn5","tuā-bē-tiûnn","tua7-be7-tiunn5","556"
"bāng-ia̍h siat-kè","bang7-iah8 siat-ke3","bāng-ia̍h siat-kè","bang7-iah8 siat-ke3","557"
"khai-káng-keng","khai-kang2-keng","khai-káng-king","khai-kang2-king","558"
"thoân-su-sòaⁿ","thoan5-su-soann3","thuân-su-suànn","thuan5-su-suann3","559"
"ùi-kôaⁿ","ui3-koann5","uì-kuânn","ui3-kuann5","560"
"phôe-hu-kho","phoe5-hu-kho","phuê-hu-kho","phue5-hu-kho","561"
"phê-hu-kho","phe5-hu-kho","phê-hu-kho","phe5-hu-kho","561"
"liān-sin-keng","lian7-sin-keng","liān-sin-king","lian7-sin-king","562"
"teng-ji̍p","teng-jip8","ting-ji̍p","ting-jip8","563"
