"poj_unicode","poj_input","kiplmj_unicode","kiplmj_input","main_id"
"hāi--khì","hai7--khi3","hāi--khì","hai7--khi3","1454"
"hāi","hai7","hāi","hai7","1455"
"Lī-hāi","Li7-hai7","Lī-hāi","Li7-hai7","1456"
"hái","hai2","hái","hai2","1457"
"hái-gōa","hai2-goa7","hái-guā","hai2-gua7","1458"
"hái-bīn","hai2-bin7","hái-bīn","hai2-bin7","1459"
"hái-chúi","hai2-chui2","hái-tsuí","hai2-tsui2","1460"
"hái-mî","hai2-mi5","hái-mî","hai2-mi5","1461"
"hái-koan","hai2-koan","hái-kuan","hai2-kuan","1462"
"hái-éng","hai2-eng2","hái-íng","hai2-ing2","1463"
"éng","eng2","íng","ing2","1463"
"hái-éng chin tōa","hai2-eng2 chin toa7","hái-íng tsin tuā","hai2-ing2 tsin tua7","1464"
"hái-éng chin koân","hai2-eng2 chin koan5","hái-íng tsin kuân","hai2-ing2 tsin kuan5","1464"
"hái chin pîⁿ","hai2 chin pinn5","hái tsin pînn","hai2 tsin pinn5","1465"
"hái-hōaⁿ","hai2-hoann7","hái-huānn","hai2-huann7","1466"
"hái-kîⁿ","hai2-kinn5","hái-kînn","hai2-kinn5","1466"
"hái-hong","hai2-hong","hái-hong","hai2-hong","1467"
"hái-chúi-e̍k","hai2-chui2-ek8","hái-tsuí-e̍k","hai2-tsui2-ek8","1468"
"hái-gān-sòaⁿ","hai2-gan7-soann3","hái-gān-suànn","hai2-gan7-suann3","1469"
"hàiⁿ","hainn3","hàinn","hainn3","1470"
"hàiⁿ chhian-chhiu","hainn3 chhian-chhiu","hàinn tshian-tshiu","hainn3 tshian-tshiu","1471"
"haiⁿ","hainn","hainn","hainn","1472"
"ha̍k-seng","hak8-seng","ha̍k-sing","hak8-sing","1473"
"ha̍k-hāu","hak8-hau7","ha̍k-hāu","hak8-hau7","1474"
"kok-bîn ha̍k-hāu","kok-bin5 hak8-hau7","kok-bîn ha̍k-hāu","kok-bin5 hak8-hau7","1475"
"kang-gia̍p ha̍k-hāu","kang-giap8 hak8-hau7","kang-gia̍p ha̍k-hāu","kang-giap8 hak8-hau7","1476"
"siang-gia̍p ha̍k-hāu","siang-giap8 hak8-hau7","siang-gia̍p ha̍k-hāu","siang-giap8 hak8-hau7","1477"
"su-hoān ha̍k-hāu","su-hoan7 hak8-hau7","su-huān ha̍k-hāu","su-huan7 hak8-hau7","1478"
"ha̍k-hùi","hak8-hui3","ha̍k-huì","hak8-hui3","1479"
"ha̍k-kî","hak8-ki5","ha̍k-kî","hak8-ki5","1480"
"siāng ha̍k-kî","siang7 hak8-ki5","siāng ha̍k-kî","siang7 hak8-ki5","1481"
"hā ha̍k-kî","ha7 hak8-ki5","hā ha̍k-kî","ha7 hak8-ki5","1482"
"ha̍k-īⁿ","hak8-inn7","ha̍k-īnn","hak8-inn7","1483"
"ham-bān","ham-ban7","ham-bān","ham-ban7","1484"
"hâm","ham5","hâm","ham5","1485"
"pau-hâm","pau-ham5","pau-hâm","pau-ham5","1486"
"hàn","han3","hàn","han3","1487"
"sè hàn gín-ná","se3 han3 gin2-na2","sè hàn gín-ná","se3 han3 gin2-na2","1488"
"tōa hàn gín-ná","toa7 han3 gin2-na2","tuā hàn gín-ná","tua7 han3 gin2-na2","1489"
"hán--tit","han2--tit","hán--tit","han2--tit","1490"
"hán","han2","hán","han2","1491"
"han-chî","han-chi5","han-tsî","han-tsi5","1492"
"hàn-jī","han3-ji7","hàn-jī","han3-ji7","1493"
"hân-kok","han5-kok","hân-kok","han5-kok","1494"
"hàn tiâu","han3 tiau5","hàn tiâu","han3 tiau5","1495"
"hân-tâm","han5-tam5","hân-tâm","han5-tam5","1496"
"kóng-êng-ōe","kong2-eng5-oe7","kóng-îng-uē","kong2-ing5-ue7","1496"
"hân-tài","han5-tai3","hân-tài","han5-tai3","1497"
"hân-liû","han5-liu5","hân-liû","han5-liu5","1498"
"hang","hang","hang","hang","1499"
"hang mī-pau","hang mi7-pau","hang mī-pau","hang mi7-pau","1500"
"hang nn̄g tè mī-pau","hang nng7 te3 mi7-pau","hang nn̄g tè mī-pau","hang nng7 te3 mi7-pau","1501"
"hang nn̄g phìⁿ mī-pau","hang nng7 phinn3 mi7-pau","hang nn̄g phìnn mī-pau","hang nng7 phinn3 mi7-pau","1501"
"hang-lô͘","hang-loo5","hang-lôo","hang-loo5","1502"
"hang ti-bah","hang ti-bah","hang ti-bah","hang ti-bah","1503"
"hang ke-bah","hang ke-bah","hang ke-bah","hang ke-bah","1504"
"hāng","hang7","hāng","hang7","1505"
"háng","hang2","háng","hang2","1506"
"hâng","hang5","hâng","hang5","1507"
"tâu-hâng","tau5-hang5","tâu-hâng","tau5-hang5","1507"
"hâng-ho̍k","hang5-hok8","hâng-ho̍k","hang5-hok8","1508"
"kàng-ho̍k","kang3-hok8","kàng-ho̍k","kang3-hok8","1508"
"ha̍p-chhiùⁿ","hap8-chhiunn3","ha̍p-tshiùnn","hap8-tshiunn3","1509"
"ha̍p-chhiùⁿ","hap8-chhiunn3","ha̍p-tshiùnn","hap8-tshiunn3","1510"
"ha̍p-lí","hap8-li2","ha̍p-lí","hap8-li2","1511"
"hāu-tiúⁿ","hau7-tiunn2","hāu-tiúnn","hau7-tiunn2","1512"
"hāu-kang","hau7-kang","hāu-kang","hau7-kang","1513"
"hāu-iú-hōe","hau7-iu2-hoe7","hāu-iú-huē","hau7-iu2-hue7","1514"
"tông-ha̍k-hōe","tong5-hak8-hoe7","tông-ha̍k-huē","tong5-hak8-hue7","1514"
"hāu-koa","hau7-koa","hāu-kua","hau7-kua","1515"
"hāu-tiâⁿ","hau7-tiann5","hāu-tiânn","hau7-tiann5","1516"
"iú-hàu","iu2-hau3","iú-hàu","iu2-hau3","1517"
"put-hàu","put-hau3","put-hàu","put-hau3","1518"
"hāu-kó","hau7-ko2","hāu-kó","hau7-ko2","1519"
"ū hāu-kó","u7 hau7-ko2","ū hāu-kó","u7 hau7-ko2","1520"
"bô hāu-kó","bo5 hau7-ko2","bô hāu-kó","bo5 hau7-ko2","1521"
"hau-siâu","hau-siau5","hau-siâu","hau-siau5","1522"
"pe̍h-chhat","peh8-chhat","pe̍h-tshat","peh8-tshat","1522"
"kóng hau-siâu","kong2 hau-siau5","kóng hau-siâu","kong2 hau-siau5","1523"
"kóng pe̍h-chhat","kong2 peh8-chhat","kóng pe̍h-tshat","kong2 peh8-tshat","1523"
"hāu-seⁿ","hau7-senn","hāu-senn","hau7-senn","1524"
"hāu-siⁿ","hau7-sinn","hāu-sinn","hau7-sinn","1524"
"hē","he7","hē","he7","1525"
"khǹg","khng3","khǹg","khng3","1525"
"hē-thiⁿ","he7-thinn","hē-thinn","he7-thinn","1526"
"hê-á","he5-a2","hê-á","he5-a2","1527"
"he-ku","he-ku","he-ku","he-ku","1528"
"hêng","heng5","hîng","hing5","1529"
"hêng-lí","heng5-li2","hîng-lí","hing5-li2","1530"
"hêng","heng5","hîng","hing5","1531"
"hêng-sek","heng5-sek","hîng-sik","hing5-sik","1532"
"hêng-sek chú-gī","heng5-sek chu2-gi7","hîng-sik tsú-gī","hing5-sik tsu2-gi7","1533"
"hêng-iông","heng5-iong5","hîng-iông","hing5-iong5","1534"
"hêng-iông-sû","heng5-iong5-su5","hîng-iông-sû","hing5-iong5-su5","1535"
"hî","hi5","hî","hi5","1536"
"hî-á","hi5-a2","hî-á","hi5-a2","1536"
"lia̍h-hî","liah8-hi5","lia̍h-hî","liah8-hi5","1537"
"lia̍h-hî--ê","liah8-hi5--e5","lia̍h-hî--ê","liah8-hi5--e5","1538"
"tiò hî","tio3 hi5","tiò hî","tio3 hi5","1539"
"bāng-hî","bang7-hi5","bāng-hî","bang7-hi5","1540"
"kim-hî","kim-hi5","kim-hî","kim-hi5","1541"
"hî-tî","hi5-ti5","hî-tî","hi5-ti5","1542"
"hi-bōng","hi-bong7","hi-bōng","hi-bong7","1543"
"hì","hi3","hì","hi3","1544"
"hì-īⁿ","hi3-inn7","hì-īnn","hi3-inn7","1545"
"hi-hán","hi-han2","hi-hán","hi-han2","1546"
"chin hi-hán ê mi̍h","chin hi-han2 e5 mih8","tsin hi-hán ê mi̍h","tsin hi-han2 e5 mih8","1547"
"hi-seng","hi-seng","hi-sing","hi-sing","1548"
"hīⁿ-á","hinn7-a2","hīnn-á","hinn7-a2","1549"
"hīⁿ-khang","hinn7-khang","hīnn-khang","hinn7-khang","1550"
"hīⁿ-sái","hinn7-sai2","hīnn-sái","hinn7-sai2","1551"
"hiā","hia7","hiā","hia7","1552"
"hia","hia","hia","hia","1553"
"khì hia","khi3 hia","khì hia","khi3 hia","1554"
"tī hia","ti7 hia","tī hia","ti7 hia","1555"
"tī hia ê lâng","ti7 hia e5 lang5","tī hia ê lâng","ti7 hia e5 lang5","1556"
"hiaⁿ-tī","hiann-ti7","hiann-tī","hiann-ti7","1557"
"hiâⁿ","hiann5","hiânn","hiann5","1558"
"hiah-ni̍h","hiah-nih8","hiah-ni̍h","hiah-nih8","1559"
"hiah ê","hiah e5","hiah ê","hiah e5","1560"
"hiam","hiam","hiam","hiam","1561"
"hiâm","hiam5","hiâm","hiam5","1562"
"hiám","hiam2","hiám","hiam2","1563"
"hiàm","hiam3","hiàm","hiam3","1564"
"hian","hian","hian","hian","1565"
"hiān-chāi","hian7-chai7","hiān-tsāi","hian7-tsai7","1566"
"hiān-chîⁿ","hian7-chinn5","hiān-tsînn","hian7-tsinn5","1567"
"hiān-kim","hian7-kim","hiān-kim","hian7-kim","1568"
"hiān-tāi","hian7-tai7","hiān-tāi","hian7-tai7","1569"
"hiān chū-chí","hian7 chu7-chi2","hiān tsū-tsí","hian7 tsu7-tsi2","1570"
"chū-só͘","chu7-soo2","tsū-sóo","tsu7-soo2","1570"
"hiān-tiûⁿ","hian7-tiunn5","hiān-tiûnn","hian7-tiunn5","1571"
"hián-bî-kiàⁿ","hian2-bi5-kiann3","hián-bî-kiànn","hian2-bi5-kiann3","1572"
"hiat-tiāu","hiat-tiau7","hiat-tiāu","hiat-tiau7","1573"
"hiat","hiat","hiat","hiat","1574"
"hiat-ap","hiat-ap","hiat-ap","hiat-ap","1575"
"hiat-thóng","hiat-thong2","hiat-thóng","hiat-thong2","1576"
"hîm","him5","hîm","him5","1577"
"him-sióng","him-siong2","him-sióng","him-siong2","1578"
"hîn","hin5","hîn","hin5","1579"
"hîn-chûn","hin5-chun5","hîn-tsûn","hin5-tsun5","1580"
"hīn","hin7","hīn","hin7","1581"
"oàn-hīn","oan3-hin7","uàn-hīn","uan3-hin7","1581"
"hih-hih-chhiò","hih-hih-chhio3","hih-hih-tshiò","hih-hih-tshio3","1582"
"hioh-khùn","hioh-khun3","hioh-khùn","hioh-khun3","1583"
"hioh-joa̍h","hioh-joah8","hioh-jua̍h","hioh-juah8","1584"
"hioh-kôaⁿ","hioh-koann5","hioh-kuânn","hioh-kuann5","1585"
"hio̍h-á","hioh8-a2","hio̍h-á","hioh8-a2","1586"
"hioh","hioh","hioh","hioh","1587"
"hip","hip","hip","hip","1588"
"hip-siòng","hip-siong3","hip-siòng","hip-siong3","1589"
"hip-siòng-ki","hip-siong3-ki","hip-siòng-ki","hip-siong3-ki","1590"
"hit","hit","hit","hit","1591"
"hit só͘-chāi","hit soo2-chai7","hit sóo-tsāi","hit soo2-tsai7","1592"
"hit ê só͘-chāi","hit e5 soo2-chai7","hit ê sóo-tsāi","hit e5 soo2-tsai7","1592"
"hn̄g","hng7","hn̄g","hng7","1593"
"hn̂g","hng5","hn̂g","hng5","1594"
"hoe-hn̂g","hoe-hng5","hue-hn̂g","hue-hng5","1595"
"chhài-hn̂g","chhai3-hng5","tshài-hn̂g","tshai3-hng5","1596"
"iù-tī-hn̂g","iu3-ti7-hng5","iù-tī-hn̂g","iu3-ti7-hng5","1597"
"kong-hn̂g","kong-hng5","kong-hn̂g","kong-hng5","1598"
"sin lo̍k-hn̂g","sin lok8-hng5","sin lo̍k-hn̂g","sin lok8-hng5","1599"
"hó","ho2","hó","ho2","1600"
"hó-chia̍h","ho2-chiah8","hó-tsia̍h","ho2-tsiah8","1601"
"hó-lim","ho2-lim","hó-lim","ho2-lim","1602"
"hó-khòaⁿ","ho2-khoann3","hó-khuànn","ho2-khuann3","1603"
"hó-chhiò","ho2-chhio3","hó-tshiò","ho2-tshio3","1604"
"hó-chē","ho2-che7","hó-tsē","ho2-tse7","1605"
"hó-khùn","ho2-khun3","hó-khùn","ho2-khun3","1606"
"hó-ēng","ho2-eng7","hó-īng","ho2-ing7","1607"
"hó-kóng","ho2-kong2","hó-kóng","ho2-kong2","1608"
"hó-sé","ho2-se2","hó-sé","ho2-se2","1609"
"hó-peh","ho2-peh","hó-peh","ho2-peh","1610"
"hó-siá","ho2-sia2","hó-siá","ho2-sia2","1611"
"hó-khǹg","ho2-khng3","hó-khǹg","ho2-khng3","1612"
"hó-chài","ho2-chai3","hó-tsài","ho2-tsai3","1613"
"hó-lia̍h","ho2-liah8","hó-lia̍h","ho2-liah8","1614"
"hó-chhēng","ho2-chheng7","hó-tshīng","ho2-tshing7","1615"
"hó-thiaⁿ","ho2-thiann","hó-thiann","ho2-thiann","1616"
"hó-chhiùⁿ","ho2-chhiunn3","hó-tshiùnn","ho2-tshiunn3","1617"
"hó-tē","ho2-te7","hó-tē","ho2-te7","1618"
"hó-té","ho2-te2","hó-té","ho2-te2","1619"
"hó-tha̍k","ho2-thak8","hó-tha̍k","ho2-thak8","1620"
"hó--bô","ho2--bo5","hó--bô","ho2--bo5","1621"
"hó-ì","ho2-i3","hó-ì","ho2-i3","1622"
"hó-sè","ho2-se3","hó-sè","ho2-se3","1623"
"hó-miā","ho2-mia7","hó-miā","ho2-mia7","1624"
"hó-gia̍h","ho2-giah8","hó-gia̍h","ho2-giah8","1625"
"hó-gia̍h-lâng","ho2-giah8-lang5","hó-gia̍h-lâng","ho2-giah8-lang5","1626"
"hó-táⁿ","ho2-tann2","hó-tánn","ho2-tann2","1627"
"hó-chhit-thô","ho2-chhit-tho5","hó-tshit-thô","ho2-tshit-tho5","1628"
"hô-pêng","ho5-peng5","hô-pîng","ho5-ping5","1629"
"hô-phêng","ho5-pheng5","hô-phîng","ho5-phing5","1629"
"hô-hó","ho5-ho2","hô-hó","ho5-ho2","1630"
"hō͘","hoo7","hōo","hoo7","1631"
"hō͘","hoo7","hōo","hoo7","1632"
"lo̍h-hō͘","loh8-hoo7","lo̍h-hōo","loh8-hoo7","1633"
"chin kú bô lo̍h-hō͘","chin ku2 bo5 loh8-hoo7","tsin kú bô lo̍h-hōo","tsin ku2 bo5 loh8-hoo7","1634"
"hō͘-sòaⁿ","hoo7-soann3","hōo-suànn","hoo7-suann3","1635"
"hō͘-saⁿ","hoo7-sann","hōo-sann","hoo7-sann","1636"
"hō͘-i","hoo7-i","hōo-i","hoo7-i","1636"
"hō͘","hoo7","hōo","hoo7","1637"
"hō͘","hoo7","hōo","hoo7","1638"
"hō͘","hoo7","hōo","hoo7","1639"
"hō-chò","ho7-cho3","hō-tsò","ho7-tso3","1640"
"hô͘-sîn","hoo5-sin5","hôo-sîn","hoo5-sin5","1641"
"hô͘-chio","hoo5-chio","hôo-tsio","hoo5-tsio","1642"
"hō͘-sū","hoo7-su7","hōo-sū","hoo7-su7","1643"
"hó͘","hoo2","hóo","hoo2","1644"
"hó͘","hoo2","hóo","hoo2","1645"
"hō͘-chiò","hoo7-chio3","hōo-tsiò","hoo7-tsio3","1646"
"hô͘-chhiu","hoo5-chhiu","hôo-tshiu","hoo5-tshiu","1647"
"hō͘-sap-á","hoo7-sap-a2","hōo-sap-á","hoo7-sap-a2","1648"
"hò͘ⁿ","hoonn3","hòonn","hoonn3","1649"
"hò͘ⁿ-sek","hoonn3-sek","hòonn-sik","hoonn3-sik","1650"
"hò͘ⁿ-kî","hoonn3-ki5","hòonn-kî","hoonn3-ki5","1651"
"hò͘ⁿ","hoonn3","hòonn","hoonn3","1652"
"hó","ho2","hó","ho2","1653"
"hòa-ha̍k","hoa3-hak8","huà-ha̍k","hua3-hak8","1654"
"hoa","hoa","hua","hua","1655"
"siau--hoa","siau--hoa","siau--hua","siau--hua","1656"
"siau-hòa","siau-hoa3","siau-huà","siau-hua3","1657"
"hoaⁿ-hí","hoann-hi2","huann-hí","huann-hi2","1658"
"hōaⁿ","hoann7","huānn","huann7","1659"
"hôaⁿ","hoann5","huânn","huann5","1660"
"hōaⁿ","hoann7","huānn","huann7","1661"
"hoan-ná-hóe","hoan-na2-hoe2","huan-ná-hué","huan-na2-hue2","1662"
"hoan-kiuⁿ-á","hoan-kiunn-a2","huan-kiunn-á","huan-kiunn-a2","1663"
"hoan-gêng","hoan-geng5","huan-gîng","huan-ging5","1664"
"hoân-ló","hoan5-lo2","huân-ló","huan5-lo2","1665"
"hoān","hoan7","huān","huan7","1666"
"hoān-lâng","hoan7-lang5","huān-lâng","huan7-lang5","1667"
"hoán-tùi","hoan2-tui3","huán-tuì","huan2-tui3","1668"
"tùi-hoán","tui3-hoan2","tuì-huán","tui3-huan2","1669"
"hoân","hoan5","huân","huan5","1670"
"hoan-e̍k","hoan-ek8","huan-i̍k","huan-ik8","1671"
"e̍k","ek8","i̍k","ik8","1671"
"hoan-gêng-hōe","hoan-geng5-hoe7","huan-gîng-huē","huan-ging5-hue7","1672"
"hoan-gêng-mn̂g","hoan-geng5-mng5","huan-gîng-mn̂g","huan-ging5-mng5","1673"
"hoan-sin","hoan-sin","huan-sin","huan-sin","1674"
"hoān-chiá","hoan7-chia2","huān-tsiá","huan7-tsia2","1675"
"hoān-ûi","hoan7-ui5","huān-uî","huan7-ui5","1676"
"hoan-ná-iû","hoan-na2-iu5","huan-ná-iû","huan-na2-iu5","1677"
"chúi-iû","chui2-iu5","tsuí-iû","tsui2-iu5","1677"
"chio̍h-iû","chioh8-iu5","tsio̍h-iû","tsioh8-iu5","1677"
"hoan-hù","hoan-hu3","huan-hù","huan-hu3","1678"
"hoat-tián","hoat-tian2","huat-tián","huat-tian2","1679"
"hoa̍t","hoat8","hua̍t","huat8","1680"
"hoat-im","hoat-im","huat-im","huat-im","1681"
"hoat-khí","hoat-khi2","huat-khí","huat-khi2","1682"
"hoat-lu̍t","hoat-lut8","huat-lu̍t","huat-lut8","1683"
"hoat","hoat","huat","huat","1684"
"hoat-tō͘","hoat-too7","huat-tōo","huat-too7","1685"
"bô hoat-tō͘","bo5 hoat-too7","bô huat-tōo","bo5 huat-too7","1686"
"hoat hún","hoat hun2","huat hún","huat hun2","1687"
"hoat-ta̍t","hoat-tat8","huat-ta̍t","huat-tat8","1688"
"hoat-châi","hoat-chai5","huat-tsâi","huat-tsai5","1689"
"hoat-sio","hoat-sio","huat-sio","huat-sio","1690"
"hoat-jia̍t","hoat-jiat8","huat-jia̍t","huat-jiat8","1690"
"hoat-bêng","hoat-beng5","huat-bîng","huat-bing5","1691"
"hoat-īⁿ","hoat-inn7","huat-īnn","huat-inn7","1692"
"hoat-têng","hoat-teng5","huat-tîng","huat-ting5","1692"
"hoat-kiàn","hoat-kian3","huat-kiàn","huat-kian3","1693"
"hoat-piáu","hoat-piau2","huat-piáu","huat-piau2","1694"
"hoat-seng","hoat-seng","huat-sing","huat-sing","1695"
"hoat-hêng","hoat-heng5","huat-hîng","huat-hing5","1696"
"khan","khan","khan","khan","1696"
"hoat-tiâu","hoat-tiau5","huat-tiâu","huat-tiau5","1697"
"hòe","hoe3","huè","hue3","1698"
"hóe-ke","hoe2-ke","hué-ke","hue2-ke","1699"
"hóe-chhia","hoe2-chhia","hué-tshia","hue2-tshia","1700"
"hóe-chhia-thâu","hoe2-chhia-thau5","hué-tshia-thâu","hue2-tshia-thau5","1701"
"hòe-bu̍t","hoe3-but8","huè-bu̍t","hue3-but8","1702"
"chài hòe-bu̍t","chai3 hoe3-but8","tsài huè-bu̍t","tsai3 hue3-but8","1703"
"hoe","hoe","hue","hue","1704"
"chi̍t châng hoe","chit8 chang5 hoe","tsi̍t tsâng hue","tsit8 tsang5 hue","1705"
"hoe-phûn","hoe-phun5","hue-phûn","hue-phun5","1706"
"hoe-kha","hoe-kha","hue-kha","hue-kha","1707"
"hoe-kan","hoe-kan","hue-kan","hue-kan","1708"
"hoe-hn̂g","hoe-hng5","hue-hn̂g","hue-hng5","1709"
"hoe-m̂","hoe-m5","hue-m̂","hue-m5","1710"
"hōe","hoe7","huē","hue7","1711"
"khui-hoe","khui-hoe","khui-hue","khui-hue","1712"
"khai-hōe","khai-hoe7","khai-huē","khai-hue7","1713"
"hōe-oân","hoe7-oan5","huē-uân","hue7-uan5","1714"
"hōe-tiûⁿ","hoe7-tiunn5","huē-tiûnn","hue7-tiunn5","1715"
"hōe-tiúⁿ","hoe7-tiunn2","huē-tiúnn","hue7-tiunn2","1716"
"hōe-gī","hoe7-gi7","huē-gī","hue7-gi7","1717"
"hōe-hùi","hoe7-hui3","huē-huì","hue7-hui3","1718"
"hōe-kè","hoe7-ke3","huē-kè","hue7-ke3","1719"
"kòe-kè","koe3-ke3","kuè-kè","kue3-ke3","1719"
"hòe-pè","hoe3-pe3","huè-pè","hue3-pe3","1720"
"hōe-toaⁿ","hoe7-toann","huē-tuann","hue7-tuann","1721"
"hōe-phiò","hoe7-phio3","huē-phiò","hue7-phio3","1721"
"hòe-bût-chhia","hoe3-but5-chhia","huè-bût-tshia","hue3-but5-tshia","1722"
"hóe","hoe2","hué","hue2","1723"
"khí hóe","khi2 hoe2","khí hué","khi2 hue2","1724"
"tiān-hóe","tian7-hoe2","tiān-hué","tian7-hue2","1725"
"hóe sio chhù","hoe2 sio chhu3","hué sio tshù","hue2 sio tshu3","1726"
"hóe-hu","hoe2-hu","hué-hu","hue2-hu","1727"
"hóe-chi̍h","hoe2-chih8","hué-tsi̍h","hue2-tsih8","1728"
"hóe-sái","hoe2-sai2","hué-sái","hue2-sai2","1729"
"hóe-chhiⁿ","hoe2-chhinn","hué-tshinn","hue2-tshinn","1729"
"hôe","hoe5","huê","hue5","1730"
"hóe-iû","hoe2-iu5","hué-iû","hue2-iu5","1731"
"thô͘-tāu-iû","thoo5-tau7-iu5","thôo-tāu-iû","thoo5-tau7-iu5","1731"
"hoa-seng-iû","hoa-seng-iu5","hua-sing-iû","hua-sing-iu5","1731"
"hóe-thòaⁿ","hoe2-thoann3","hué-thuànn","hue2-thuann3","1732"
"hoe","hoe","hue","hue","1733"
"boah hoe","boah hoe","buah hue","buah hue","1734"
"hòe-siū","hoe3-siu7","huè-siū","hue3-siu7","1735"
"tn̂g hòe-siū","tng5 hoe3-siu7","tn̂g huè-siū","tng5 hue3-siu7","1736"
"té hòe-siū","te2 hoe3-siu7","té huè-siū","te2 hue3-siu7","1737"
"hôeōe","hoe5oe7","huêuē","hue5ue7","1738"
"thong-e̍k","thong-ek8","thong-i̍k","thong-ik8","1738"
"hôe-siūⁿ","hoe5-siunn7","huê-siūnn","hue5-siunn7","1739"
"hôe-siūⁿ-sī","hoe5-siunn7-si7","huê-siūnn-sī","hue5-siunn7-si7","1740"
"hoeh","hoeh","hueh","hueh","1741"
"huih","huih","huih","huih","1741"
"lâu-hoeh","lau5-hoeh","lâu-hueh","lau5-hueh","1742"
"lâu-huih","lau5-huih","lâu-huih","lau5-huih","1742"
"hok-khì","hok-khi3","hok-khì","hok-khi3","1743"
"chin ū hok-khì","chin u7 hok-khi3","tsin ū hok-khì","tsin u7 hok-khi3","1744"
"ho̍k-sāi","hok8-sai7","ho̍k-sāi","hok8-sai7","1745"
"ho̍k-si̍p","hok8-sip8","ho̍k-si̍p","hok8-sip8","1746"
"un-si̍p","un-sip8","un-si̍p","un-sip8","1746"
"ho̍k-siû","hok8-siu5","ho̍k-siû","hok8-siu5","1747"
"ho̍k-chit","hok8-chit","ho̍k-tsit","hok8-tsit","1748"
"ho̍k-kū","hok8-ku7","ho̍k-kū","hok8-ku7","1749"
"ho̍k-heng","hok8-heng","ho̍k-hing","hok8-hing","1750"
"ho̍k-hoa̍t","hok8-hoat8","ho̍k-hua̍t","hok8-huat8","1751"
"ho̍k-oa̍h","hok8-oah8","ho̍k-ua̍h","hok8-uah8","1751"
"ho̍k-hoa̍t-chiat","hok8-hoat8-chiat","ho̍k-hua̍t-tsiat","hok8-huat8-tsiat","1752"
"ho̍k-oa̍h-chiat","hok8-oah8-chiat","ho̍k-ua̍h-tsiat","hok8-uah8-tsiat","1752"
"ho̍k-cha̍p","hok8-chap8","ho̍k-tsa̍p","hok8-tsap8","1753"
"ho̍k-mo̍h-iām","hok8-moh8-iam7","ho̍k-mo̍h-iām","hok8-moh8-iam7","1754"
"ho̍k-chiông","hok8-chiong5","ho̍k-tsiông","hok8-tsiong5","1755"
"ho̍k-bū","hok8-bu7","ho̍k-bū","hok8-bu7","1756"
"ho̍k-bū sî-kan","hok8-bu7 si5-kan","ho̍k-bū sî-kan","hok8-bu7 si5-kan","1757"
"hok-im","hok-im","hok-im","hok-im","1758"
"hōng-kàu","hong7-kau3","hōng-kàu","hong7-kau3","1759"
"hōng-kàu-lâng","hong7-kau3-lang5","hōng-kàu-lâng","hong7-kau3-lang5","1760"
"hóng-būn","hong2-bun7","hóng-būn","hong2-bun7","1761"
"hong","hong","hong","hong","1762"
"hong chin thàu","hong chin thau3","hong tsin thàu","hong tsin thau3","1763"
"hong chin tiām","hong chin tiam7","hong tsin tiām","hong tsin tiam7","1764"
"hong-kó͘","hong-koo2","hong-kóo","hong-koo2","1765"
"hòng-ká","hong3-ka2","hòng-ká","hong3-ka2","1766"
"hong-sio̍k","hong-siok8","hong-sio̍k","hong-siok8","1767"
"hông-khong piān","hong5-khong pian7","hông-khong piān","hong5-khong pian7","1768"
"hong-bīn","hong-bin7","hong-bīn","hong-bin7","1769"
"hong-chhioh","hong-chhioh","hong-tshioh","hong-tshioh","1770"
"hong-chhoe","hong-chhoe","hong-tshue","hong-tshue","1771"
"pàng hong-chhoe","pang3 hong-chhoe","pàng hong-tshue","pang3 hong-tshue","1772"
"hông-tè","hong5-te3","hông-tè","hong5-te3","1773"
"hong-phoe","hong-phoe","hong-phue","hong-phue","1774"
"bêng-sìn-phiàn","beng5-sin3-phian3","bîng-sìn-phiàn","bing5-sin3-phian3","1774"
"hong-siaⁿ","hong-siann","hong-siann","hong-siann","1775"
"hong-thâu","hong-thau5","hong-thâu","hong-thau5","1776"
"hong-bóe","hong-boe2","hong-bué","hong-bue2","1777"
"hòng-tōa","hong3-toa7","hòng-tuā","hong3-tua7","1778"
"hông-hiō","hong5-hio7","hông-hiō","hong5-hio7","1779"
"hông-hō͘","hong5-hoo7","hông-hōo","hong5-hoo7","1779"
"hông-tè-niû","hong5-te3-niu5","hông-tè-niû","hong5-te3-niu5","1779"
"hong-thai","hong-thai","hong-thai","hong-thai","1780"
"hong","hong","hong","hong","1781"
"hông-khong-tōng","hong5-khong-tong7","hông-khong-tōng","hong5-khong-tong7","1782"
"hu-jîn","hu-jin5","hu-jîn","hu-jin5","1783"
"chiúⁿ hu-jîn","chiunn2 hu-jin5","tsiúnn hu-jîn","tsiunn2 hu-jin5","1784"
"hū-jîn-lâng","hu7-jin5-lang5","hū-jîn-lâng","hu7-jin5-lang5","1785"
"hū-bió","hu7-bio2","hū-bió","hu7-bio2","1786"
"hu-hū","hu-hu7","hu-hū","hu-hu7","1787"
"hù","hu3","hù","hu3","1788"
"hù sî-kan","hu3 si5-kan","hù sî-kan","hu3 si5-kan","1789"
"hù hōe","hu3 hoe7","hù huē","hu3 hue7","1790"
"hù","hu3","hù","hu3","1791"
"hù chóng-thóng","hu3 chong2-thong2","hù tsóng-thóng","hu3 tsong2-thong2","1792"
"hù hōe-tiúⁿ","hu3 hoe7-tiunn2","hù huē-tiúnn","hu3 hue7-tiunn2","1793"
