poj_unicode,poj_input,kiplmj_unicode,kiplmj_input,main_id
cha-sûn,cha-sun5,tsa-sûn,tsa-sun5,51820
tōaⁿ-lo̍h,toann7-loh8,tuānn-lo̍h,tuann7-loh8,51821
to̍k-sèng,tok8-seng3,to̍k-sìng,tok8-sing3,51822
uî-chú,ui5-chu2,uî-tsú,ui5-tsu2,51823
siong-chha,siong-chha,siong-tsha,siong-tsha,51824
gián-thó,gian2-tho2,gián-thó,gian2-tho2,51825
chhiu-thiⁿ,chhiu-thinn,tshiu-thinn,tshiu-thinn,51826
Bí-siong,Bi2-siong,Bí-siong,Bi2-siong,51827
bí-kéng,bi2-keng2,bí-kíng,bi2-king2,51828
tì-sû,ti3-su5,tì-sû,ti3-su5,51829
têng-pò͘,teng5-poo3,tîng-pòo,ting5-poo3,51830
tiông-pò,tiong5-po3,tiông-pò,tiong5-po3,51830
tiông-chéng,tiong5-cheng2,tiông-tsíng,tiong5-tsing2,51831
im-liōng,im-liong7,im-liōng,im-liong7,51832
siú-ia̍h,siu2-iah8,siú-ia̍h,siu2-iah8,51833
siu-tēng,siu-teng7,siu-tīng,siu-ting7,51834
pó͘-chhiú,poo2-chhiu2,póo-tshiú,poo2-tshiu2,51835
keh-sek,keh-sek,keh-sik,keh-sik,51836
keh-tiāu,keh-tiau7,keh-tiāu,keh-tiau7,51837
hái-siōng,hai2-siong7,hái-siōng,hai2-siong7,51838
hái-he̍k,hai2-hek8,hái-hi̍k,hai2-hik8,51839
hái-e̍k,hai2-ek8,hái-i̍k,hai2-ik8,51839
hái-pò,hai2-po3,hái-pò,hai2-po3,51840
hái-koan,hai2-koan,hái-kuan,hai2-kuan,51841
phû-hiān,phu5-hian7,phû-hiān,phu5-hian7,51842
phû-iû,phu5-iu5,phû-iû,phu5-iu5,51843
te̍k-tiám,tek8-tiam2,ti̍k-tiám,tik8-tiam2,51844
pan-kip,pan-kip,pan-kip,pan-kip,51845
khoat-sit,khoat-sit,khuat-sit,khuat-sit,51846
bê-lâng,be5-lang5,bê-lâng,be5-lang5,51847
chiú-pa,chiu2-pa,tsiú-pa,tsiu2-pa,51848
chiam-thâu,chiam-thau5,tsiam-thâu,tsiam-thau5,51849
bé-lō͘,be2-loo7,bé-lōo,be2-loo7,51850
kut-thâu,kut-thau5,kut-thâu,kut-thau5,51851
ko-sok,ko-sok,ko-sok,ko-sok,51852
ko-lâu,ko-lau5,ko-lâu,ko-lau5,51853
tàu-cheng,tau3-cheng,tàu-tsing,tau3-tsing,51854
kà-kî,ka3-ki5,kà-kî,ka3-ki5,51855
ká-kî,ka2-ki5,ká-kî,ka2-ki5,51855
phian-kiàn,phian-kian3,phian-kiàn,phian-kian3,51856
Kok-hoat-hōe,Kok-hoat-hoe7,Kok-huat-huē,Kok-huat-hue7,51857
Kok-sòe-kio̍k,Kok-soe3-kiok8,Kok-suè-kio̍k,Kok-sue3-kiok8,51858
Kok-sè-kio̍k,Kok-se3-kiok8,Kok-sè-kio̍k,Kok-se3-kiok8,51858
siông-sek,siong5-sek,siông-sik,siong5-sik,51859
pâi-loán,pai5-loan2,pâi-luán,pai5-luan2,51860
kàu-chit,kau3-chit,kàu-tsit,kau3-tsit,51861
chheng-tû,chheng-tu5,tshing-tû,tshing-tu5,51862
chheng-tî,chheng-ti5,tshing-tî,tshing-ti5,51862
hiàn-sin,hian3-sin,hiàn-sin,hian3-sin,51863
sán-pâng,san2-pang5,sán-pâng,san2-pang5,51864
siông-hô,siong5-ho5,siông-hô,siong5-ho5,51865
"î-choán",i5-choan2,î-tsuán,i5-tsuan2,51866
chhú-kéng,chhu2-keng2,tshú-kíng,tshu2-king2,51867
chō-chiū,cho7-chiu7,tsō-tsiū,tso7-tsiu7,51868
kéng-tiám,keng2-tiam2,kíng-tiám,king2-tiam2,51869
khoán-sek,khoan2-sek,khuán-sik,khuan2-sik,51870
hoat-pau,hoat-pau,huat-pau,huat-pau,51871
hi-gí,hi-gi2,hi-gí,hi-gi2,51872
phêng-pí,pheng5-pi2,phîng-pí,phing5-pi2,51873
chìn-tián,chin3-tian2,tsìn-tián,tsin3-tian2,51874
khai-pò͘,khai-poo3,khai-pòo,khai-poo3,51875
khai-pò,khai-po3,khai-pò,khai-po3,51875
kàn-chiap,kan3-chiap,kàn-tsiap,kan3-tsiap,51876
thoân-kiû,thoan5-kiu5,thuân-kiû,thuan5-kiu5,51877
kám-sèng,kam2-seng3,kám-sìng,kam2-sing3,51878
sún-ek,sun2-ek,sún-ik,sun2-ik,51879
húi-bia̍t,hui2-biat8,huí-bia̍t,hui2-biat8,51880
kìm-khu,kim3-khu,kìm-khu,kim3-khu,51881
thiàu-thoat,thiau3-thoat,thiàu-thuat,thiau3-thuat,51882
lông-le̍k,long5-lek8,lông-li̍k,long5-lik8,51883
uî-hoat,ui5-hoat,uî-huat,ui5-huat,51884
keh-lī,keh-li7,keh-lī,keh-li7,51885
tiah-iàu,tiah-iau3,tiah-iàu,tiah-iau3,51886
kò͘-chō,koo3-cho7,kòo-tsō,koo3-tso7,51887
koa-bê,koa-be5,kua-bê,kua-be5,51888
koa-bú,koa-bu2,kua-bú,kua-bu2,51889
koa-tôaⁿ,koa-toann5,kua-tuânn,kua-tuann5,51890
chéng-cho̍k,cheng2-chok8,tsíng-tso̍k,tsing2-tsok8,51891
cheng-sim,cheng-sim,tsing-sim,tsing-sim,51892
cheng-khak,cheng-khak,tsing-khak,tsing-khak,51893
uî-seng-sò͘,ui5-seng-soo3,uî-sing-sòo,ui5-sing-soo3,51894
chū-chi̍p,chu7-chip8,tsū-tsi̍p,tsu7-tsip8,51895
"ú-hōe",u2-hoe7,ú-huē,u2-hue7,51896
"í-hōe",i2-hoe7,í-huē,i2-hue7,51896
bú-tî,bu2-ti5,bú-tî,bu2-ti5,51897
léng-tūi,leng2-tui7,líng-tuī,ling2-tui7,51898
niá-tūi,nia2-tui7,niá-tuī,nia2-tui7,51898
kio̍k-pún,kiok8-pun2,kio̍k-pún,kiok8-pun2,51899
kóng-tiān,kong2-tian7,kóng-tiān,kong2-tian7,51900
chhiúⁿ-pâi,chhiunn2-pai5,tshiúnn-pâi,tshiunn2-pai5,51901
pō-kun,po7-kun,pō-kun,po7-kun,51902
ho̍k-sài,hok8-sai3,ho̍k-sài,hok8-sai3,51903
tâm-khí,tam5-khi2,tâm-khí,tam5-khi2,51904
tēng-tiōng,teng7-tiong7,tīng-tiōng,ting7-tiong7,51905
phek-le̍k,phek-lek8,phik-li̍k,phik-lik8,51906
chéng-siu,cheng2-siu,tsíng-siu,tsing2-siu,51907
soán-iōng,soan2-iong7,suán-iōng,suan2-iong7,51908
soán-ēng,soan2-eng7,suán-īng,suan2-ing7,51908
soán-hāng,soan2-hang7,suán-hāng,suan2-hang7,51909
thâu-khoe,thau5-khoe,thâu-khue,thau5-khue,51910
chhan-tiám,chhan-tiam2,tshan-tiám,tshan-tiam2,51911
gí-tēng,gi2-teng7,gí-tīng,gi2-ting7,51912
kiám-sī,kiam2-si7,kiám-sī,kiam2-si7,51913
"êng-kiàn",eng5-kian3,îng-kiàn,ing5-kian3,51914
siaⁿ-oān,siann-oan7,siann-uān,siann-uan7,51915
seng-oān,seng-oan7,sing-uān,sing-uan7,51915
liân-kun,lian5-kun,liân-kun,lian5-kun,51916
iau-chi̍p,iau-chip8,iau-tsi̍p,iau-tsip8,51917
tiám-soán,tiam2-soan2,tiám-suán,tiam2-suan2,51919
hoan-chhiùⁿ,hoan-chhiunn3,huan-tshiùnn,huan-tshiunn3,51920
sek-hiàn,sek-hian3,sik-hiàn,sik-hian3,51921
tóng-pō͘,tong2-poo7,tóng-pōo,tong2-poo7,51922
lâng-miā,lang5-mia7,lâng-miā,lang5-mia7,51923
jîn-bēng,jin5-beng7,jîn-bīng,jin5-bing7,51923
ji̍p-kháu,jip8-khau2,ji̍p-kháu,jip8-khau2,51924
li̍p-kháu,lip8-khau2,li̍p-kháu,lip8-khau2,51924
ji̍p-uî,jip8-ui5,ji̍p-uî,jip8-ui5,51925
li̍p-uî,lip8-ui5,li̍p-uî,lip8-ui5,51925
chiūⁿ-kūi,chiunn7-kui7,tsiūnn-kuī,tsiunn7-kui7,51926
kháu-ho̍k,khau2-hok8,kháu-ho̍k,khau2-hok8,51927
se̍k-iông,sek8-iong5,si̍k-iông,sik8-iong5,51928
lú-sîn,lu2-sin5,lú-sîn,lu2-sin5,51929
lí-sîn,li2-sin5,lí-sîn,li2-sin5,51929
san-súi,san-sui2,san-suí,san-sui2,51930
kang-siong,kang-siong,kang-siong,kang-siong,51931
châi-lú,chai5-lu2,tsâi-lú,tsai5-lu2,51932
châi-lí,chai5-li2,tsâi-lí,tsai5-li2,51932
kong-sú,kong-su2,kong-sú,kong-su2,51933
hun-kang,hun-kang,hun-kang,hun-kang,51934
hun-tiàm,hun-tiam3,hun-tiàm,hun-tiam3,51935
seng-kî,seng-ki5,sing-kî,sing-ki5,51936
chú-kàu,chu2-kau3,tsú-kàu,tsu2-kau3,51937
"í-gōa",i2-goa7,í-guā,i2-gua7,51938
chhut-tōng,chhut-tong7,tshut-tōng,tshut-tong7,51939
chhut-kek,chhut-kek,tshut-kik,tshut-kik,51940
kó͘-pó,koo2-po2,kóo-pó,koo2-po2,51941
jīm-kî,jim7-ki5,jīm-kî,jim7-ki5,51943
līm-kî,lim7-ki5,līm-kî,lim7-ki5,51943
choân-bîn,choan5-bin5,tsuân-bîn,tsuan5-bin5,51944
kiōng-bêng,kiong7-beng5,kiōng-bîng,kiong7-bing5,51945
lia̍t-kí,liat8-ki2,lia̍t-kí,liat8-ki2,51946
lia̍t-kú,liat8-ku2,lia̍t-kú,liat8-ku2,51946
"ìn-chèng",in3-cheng3,ìn-tsìng,in3-tsing3,51947
kok-tē,kok-te7,kok-tē,kok-te7,51948
kok-tōe,kok-toe7,kok-tuē,kok-tue7,51948
ha̍p-kè,hap8-ke3,ha̍p-kè,hap8-ke3,51949
hôe-iû,hoe5-iu5,huê-iû,hue5-iu5,51951
hê-iû,he5-iu5,hê-iû,he5-iu5,51951
hôe-sióng,hoe5-siong2,huê-sióng,hue5-siong2,51952
hê-sióng,he5-siong2,hê-sióng,he5-siong2,51952
chāi-tiûⁿ,chai7-tiunn5,tsāi-tiûnn,tsai7-tiunn5,51953
siú-hō͘,siu2-hoo7,siú-hōo,siu2-hoo7,51954
sí-hái,si2-hai2,sí-hái,si2-hai2,51955
iûⁿ-bah,iunn5-bah,iûnn-bah,iunn5-bah,51956
chū-lu̍t,chu7-lut8,tsū-lu̍t,tsu7-lut8,51957
chū-pâi,chu7-pai5,tsū-pâi,tsu7-pai5,51958
peng-e̍k,peng-ek8,ping-i̍k,ping-ik8,51959
léng-tām,leng2-tam7,líng-tām,ling2-tam7,51960
phòaⁿ-tēng,phoann3-teng7,phuànn-tīng,phuann3-ting7,51961
kái-iōng,kai2-iong7,kái-iōng,kai2-iong7,51962
kái-ēng,kai2-eng7,kái-īng,kai2-ing7,51962
kái-soán,kai2-soan2,kái-suán,kai2-suan2,51963
keng-seng,keng-seng,king-sing,king-sing,51964
sū-kò͘,su7-koo3,sū-kòo,su7-koo3,51965
hiáng-iōng,hiang2-iong7,hiáng-iōng,hiang2-iong7,51966
i-hù,i-hu3,i-hù,i-hu3,51967
i-hū,i-hu7,i-hū,i-hu7,51967
lióng-chhe,liong2-chhe,lióng-tshe,liong2-tshe,51968
siū-thok-jîn,siu7-thok-jin5,siū-thok-jîn,siu7-thok-jin5,51969
siū-thok-lîn,siu7-thok-lin5,siū-thok-lîn,siu7-thok-lin5,51969
siū-hùn,siu7-hun3,siū-hùn,siu7-hun3,51970
thán-jiân,than2-jian5,thán-jiân,than2-jian5,51971
thán-liân,than2-lian5,thán-liân,than2-lian5,51971
phun-pho,phun-pho,phun-pho,phun-pho,51972
pun-pho,pun-pho,pun-pho,pun-pho,51972
tēng-ki,teng7-ki,tīng-ki,ting7-ki,51973
tēng-ku,teng7-ku,tīng-ku,ting7-ku,51973
iân-aū,ian5-au7,iân-āu,ian5-au7,51974
"óng-sū",ong2-su7,óng-sū,ong2-su7,51975
koài-bu̍t,koai3-but8,kuài-bu̍t,kuai3-but8,51976
sèng-kám,seng3-kam2,sìng-kám,sing3-kam2,51977
sêng-lám,seng5-lam2,sîng-lám,sing5-lam2,51978
chím-thâu,chim2-thau5,tsím-thâu,tsim2-thau5,51979
kî-sī,ki5-si7,kî-sī,ki5-si7,51980
hoat-tī,hoat-ti7,huat-tī,huat-ti7,51982
iû-ian,iu5-ian,iû-ian,iu5-ian,51983
ti̍t-kèng,tit8-keng3,ti̍t-kìng,tit8-king3,51984
ti̍t-kak,tit8-kak,ti̍t-kak,tit8-kak,51985
siā-tiúⁿ,sia7-tiunn2,siā-tiúnn,sia7-tiunn2,51986
khong-chiá,khong-chia2,khong-tsiá,khong-tsia2,51987
khang-hi,khang-hi,khang-hi,khang-hi,51988
chho͘-soán,chhoo-soan2,tshoo-suán,tshoo-suan2,51989
pó-an,po2-an,pó-an,po2-an,51990
pó-kiān,po2-kian7,pó-kiān,po2-kian7,51991
hong-pì,hong-pi3,hong-pì,hong-pi3,51992
tō͘-kòe,too7-koe3,tōo-kuè,too7-kue3,51993
kiàn-châi,kian3-chai5,kiàn-tsâi,kian3-tsai5,51994
chín-kiù,chin2-kiu3,tsín-kiù,tsin2-kiu3,51995
chhun-hui,chhun-hui,tshun-hui,tshun-hui,51996
kà-siat,ka3-siat,kà-siat,ka3-siat,51997
sio-pí,sio-pi2,sio-pí,sio-pi2,51999
saⁿ-pí,sann-pi2,sann-pí,sann-pi2,51999
pōe-iáⁿ,poe7-iann2,puē-iánn,pue7-iann2,52000
tiông-kiàn,tiong5-kian3,tiông-kiàn,tiong5-kian3,52001
têng-tha̍h,teng5-thah8,tîng-tha̍h,ting5-thah8,52002
hui-bú,hui-bu2,hui-bú,hui-bu2,52003
goân-iû,goan5-iu5,guân-iû,guan5-iu5,52004
sî-kong,si5-kong,sî-kong,si5-kong,52005
sî-chong,si5-chong,sî-tsong,si5-tsong,52006
chhâ-iû,chha5-iu5,tshâ-iû,tsha5-iu5,52007
chin-siòng,chin-siong3,tsin-siòng,tsin-siong3,52008
pì-koat,pi3-koat,pì-kuat,pi3-kuat,52009
pháng-chit,phang2-chit,pháng-tsit,phang2-tsit,52010
lêng-goân,leng5-goan5,lîng-guân,ling5-guan5,52011
hâng-ūn,hang5-un7,hâng-ūn,hang5-un7,52012
tô-seng,to5-seng,tô-sing,to5-sing,52013
tô-seⁿ,to5-senn,tô-senn,to5-senn,52013
tô-siⁿ,to5-sinn,tô-sinn,to5-sinn,52013
tui-sò͘,tui-soo3,tui-sòo,tui-soo3,52014
kut-keh,kut-keh,kut-keh,kut-keh,52015
chò-chhut,cho3-chhut,tsò-tshut,tso3-tshut,52016
chòe-chhut,choe3-chhut,tsuè-tshut,tsue3-tshut,52016
chham-soán,chham-soan2,tsham-suán,tsham-suan2,52017
Kok-an-kio̍k,Kok-an-kiok8,Kok-an-kio̍k,Kok-an-kiok8,52018
tui-chek,tui-chek,tui-tsik,tui-tsik,52019
chip-chèng,chip-cheng3,tsip-tsìng,tsip-tsing3,52020
sok-sià,sok-sia3,sok-sià,sok-sia3,52021
siok-sià,siok-sia3,siok-sià,siok-sia3,52021
chhái-chong,chhai2-chong,tshái-tsong,tshai2-tsong,52022
khòng-sò͘,khong3-soo3,khòng-sòo,khong3-soo3,52023
chiap-thè,chiap-the3,tsiap-thè,tsiap-the3,52024
chiap-thòe,chiap-thoe3,tsiap-thuè,tsiap-thue3,52024
chhái-chi̍p,chhai2-chip8,tshái-tsi̍p,tshai2-tsip8,52025
khé-sū,khe2-su7,khé-sū,khe2-su7,52026
chheng-ūn,chheng-un7,tshing-ūn,tshing-un7,52027
chhim-sek,chhim-sek,tshim-sik,tshim-sik,52028
lí-só͘-tong-jiân,li2-soo2-tong-jian5,lí-sóo-tong-jiân,li2-soo2-tong-jian5,52029
lí-só͘-tong-liân,li2-soo2-tong-lian5,lí-sóo-tong-liân,li2-soo2-tong-lian5,52029
sēng-hōe,seng7-hoe7,sīng-huē,sing7-hue7,52030
sè-pō͘,se3-poo7,sè-pōo,se3-poo7,52031
sòe-pō͘,soe3-poo7,suè-pōo,sue3-poo7,52031
bo̍k-bêng-kî-miāu,bok8-beng5-ki5-miau7,bo̍k-bîng-kî-miāu,bok8-bing5-ki5-miau7,52032
bo̍k-bêng-kî-biāu,bok8-beng5-ki5-biau7,bo̍k-bîng-kî-biāu,bok8-bing5-ki5-biau7,52032
hóng-kheh,hong2-kheh,hóng-kheh,hong2-kheh,52033
hòe-bu̍t,hoe3-but8,huè-bu̍t,hue3-but8,52034
hè-bu̍t,he3-but8,hè-bu̍t,he3-but8,52034
thàu-chi,thau3-chi,thàu-tsi,thau3-tsi,52035
iá-gōa,ia2-goa7,iá-guā,ia2-gua7,52036
pò-sòe,po3-soe3,pò-suè,po3-sue3,52037
pò-sè,po3-se3,pò-sè,po3-se3,52037
mûi-kài,mui5-kai3,muî-kài,mui5-kai3,52038
ho̍k-siû,hok8-siu5,ho̍k-siû,hok8-siu5,52039
kî-khan,ki5-khan,kî-khan,ki5-khan,52040
iû-bo̍k,iu5-bok8,iû-bo̍k,iu5-bok8,52041
bô-hāu,bo5-hau7,bô-hāu,bo5-hau7,52042
bô-liâu,bo5-liau5,bô-liâu,bo5-liau5,52043
hoat-tiān,hoat-tian7,huat-tiān,huat-tian7,52044
sòe-siu,soe3-siu,suè-siu,sue3-siu,52045
sè-siu,se3-siu,sè-siu,se3-siu,52045
cheng-eng,cheng-eng,tsing-ing,tsing-ing,52046
Hôa-kiâu,Hoa5-kiau5,Huâ-kiâu,Hua5-kiau5,52047
ke-bú,ke-bu2,ke-bú,ke-bu2,52048
kùi-cho̍k,kui3-chok8,kuì-tso̍k,kui3-tsok8,52049
khai-pān,khai-pan7,khai-pān,khai-pan7,52050
"ím-iōng",im2-iong7,ím-iōng,im2-iong7,52051
thoân-chhut,thoan5-chhut,thuân-tshut,thuan5-tshut,52052
hōe-ji̍p,hoe7-jip8,huē-ji̍p,hue7-jip8,52053
hōe-li̍p,hoe7-lip8,huē-li̍p,hue7-lip8,52053
hōe-chhut,hoe7-chhut,huē-tshut,hue7-tshut,52054
kám-khài,kam2-khai3,kám-khài,kam2-khai3,52055
kèng-ì,keng3-i3,kìng-ì,king3-i3,52056
hōe-tâm,hoe7-tam5,huē-tâm,hue7-tam5,52057
goân-thâu,goan5-thau5,guân-thâu,guan5-thau5,52058
chún-chek,chun2-chek,tsún-tsik,tsun2-tsik,52059
chún-khak,chun2-khak,tsún-khak,tsun2-khak,52060
keng-bûn,keng-bun5,king-bûn,king-bun5,52061
gī-chín,gi7-chin2,gī-tsín,gi7-tsin2,52062
náu-pō͘,nau2-poo7,náu-pōo,nau2-poo7,52063
si-jîn,si-jin5,si-jîn,si-jin5,52064
si-lîn,si-lin5,si-lîn,si-lin5,52064
lō͘-piau,loo7-piau,lōo-piau,loo7-piau,52065
lō͘-phiau,loo7-phiau,lōo-phiau,loo7-phiau,52065
thiàu-hn̄g,thiau3-hng7,thiàu-hn̄g,thiau3-hng7,52066
thiàu-oán,thiau3-oan2,thiàu-uán,thiau3-uan2,52066
lông-tē,long5-te7,lông-tē,long5-te7,52067
lông-tōe,long5-toe7,lông-tuē,long5-tue7,52067
lûi-siā,lui5-sia7,luî-siā,lui5-sia7,52068
lêng-chēng,leng5-cheng7,lîng-tsīng,ling5-tsing7,52069
tùi-hù,tui3-hu3,tuì-hù,tui3-hu3,52070
ián-soat,ian2-soat,ián-suat,ian2-suat,52071
ián-liān,ian2-lian7,ián-liān,ian2-lian7,52072
chin-chhì,chin-chhi3,tsin-tshì,tsin-tshi3,52073
bāng-chí,bang7-chi2,bāng-tsí,bang7-tsi2,52074
chè-phìⁿ,che3-phinn3,tsè-phìnn,tse3-phinn3,52075
gí-im,gi2-im,gí-im,gi2-im,52076
gú-im,gu2-im,gú-im,gu2-im,52076
gí-tiāu,gi2-tiau7,gí-tiāu,gi2-tiau7,52077
gú-tiāu,gu2-tiau7,gú-tiāu,gu2-tiau7,52077
ke̍k-lia̍t,kek8-liat8,ki̍k-lia̍t,kik8-liat8,52078
kio̍k-thoân,kiok8-thoan5,kio̍k-thuân,kiok8-thuan5,52079
ke̍k-thoân,kek8-thoan5,ki̍k-thuân,kik8-thuan5,52079
khoan-sù,khoan-su3,khuan-sù,khuan-su3,52080
teng-tiàu,teng-tiau3,ting-tiàu,ting-tiau3,52081
teng-sûn,teng-sun5,ting-sûn,ting-sun5,52082
teng-soán,teng-soan2,ting-suán,ting-suan2,52083
bô͘-hóng,boo5-hong2,bôo-hóng,boo5-hong2,52084
chióng-ha̍k-kim,chiong2-hak8-kim,tsióng-ha̍k-kim,tsiong2-hak8-kim,52085
pian-chit,pian-chit,pian-tsit,pian-tsit,52086
tiâu-chè,tiau5-che3,tiâu-tsè,tiau5-tse3,52087
lûn-liû,lun5-liu5,lûn-liû,lun5-liu5,52088
tō-lám,to7-lam2,tō-lám,to7-lam2,52089
ki-pâng,ki-pang5,ki-pâng,ki-pang5,52090
"èng-tùi",eng3-tui3,ìng-tuì,ing3-tui3,52091
"êng-lī",eng5-li7,îng-lī,ing5-li7,52092
seng-chheng,seng-chheng,sing-tshing,sing-tshing,52093
siong-lí,siong-li2,siong-lí,siong-li2,52094
sià-io̍h,sia3-ioh8,sià-io̍h,sia3-ioh8,52095
i-hō͘,i-hoo7,i-hōo,i-hoo7,52096
kiàⁿ-phìⁿ,kiann3-phinn3,kiànn-phìnn,kiann3-phinn3,52097
koan-liân,koan-lian5,kuan-liân,kuan-lian5,52098
gī-têng,gi7-teng5,gī-tîng,gi7-ting5,52099
gī-thêng,gi7-theng5,gī-thîng,gi7-thing5,52099
hō͘-pôaⁿ,hoo7-poann5,hōo-puânn,hoo7-puann5,52100
thih-lō͘,thih-loo7,thih-lōo,thih-loo7,52101
jîn-chit,jin5-chit,jîn-tsit,jin5-tsit,52102
lîn-chit,lin5-chit,lîn-tsit,lin5-tsit,52102
hā-hiong,ha7-hiong,hā-hiong,ha7-hiong,52103
hoân-sū,hoan5-su7,huân-sū,huan5-su7,52104
chú-bîn,chu2-bin5,tsú-bîn,tsu2-bin5,52105
sió-ha̍k-seng,sio2-hak8-seng,sió-ha̍k-sing,sio2-hak8-sing,52106
sió-tìn,sio2-tin3,sió-tìn,sio2-tin3,52107
soaⁿ-tē,soann-te7,suann-tē,suann-te7,52108
soaⁿ-tōe,soann-toe7,suann-tuē,suann-tue7,52108
châi-hôa,chai5-hoa5,tsâi-huâ,tsai5-hua5,52109
put-bêng,put-beng5,put-bîng,put-bing5,52110
tiong-sek,tiong-sek,tiong-sik,tiong-sik,52111
tiong-hāu,tiong-hau7,tiong-hāu,tiong-hau7,52112
tiong-kàu,tiong-kau3,tiong-kàu,tiong-kau3,52112
goân-sò͘,goan5-soo3,guân-sòo,guan5-soo3,52113
lāi-siau,lai7-siau,lāi-siau,lai7-siau,52114
kong-an,kong-an,kong-an,kong-an,52115
kong-sìn-le̍k,kong-sin3-lek8,kong-sìn-li̍k,kong-sin3-lik8,52116
kong-hōe,kong-hoe7,kong-huē,kong-hue7,52117
chhiat-tû,chhiat-tu5,tshiat-tû,tshiat-tu5,52118
thian-seng,thian-seng,thian-sing,thian-sing,52119
thian-chin,thian-chin,thian-tsin,thian-tsin,52120
sim-aì,sim-ai3,sim-ài,sim-ai3,52121
chi-èng,chi-eng3,tsi-ìng,tsi-ing3,52122
ji̍t-chhut,jit8-chhut,ji̍t-tshut,jit8-tshut,52123
li̍t-chhut,lit8-chhut,li̍t-tshut,lit8-tshut,52123
ji̍t-têng,jit8-teng5,ji̍t-tîng,jit8-ting5,52124
li̍t-têng,lit8-teng5,li̍t-tîng,lit8-ting5,52124
ji̍t-thêng,jit8-theng5,ji̍t-thîng,jit8-thing5,52124
li̍t-thêng,lit8-theng5,li̍t-thîng,lit8-thing5,52124
pí-chiàu,pi2-chiau3,pí-tsiàu,pi2-tsiau3,52125
pí-tùi,pi2-tui3,pí-tuì,pi2-tui3,52126
chhut-thoân,chhut-thoan5,tshut-thuân,tshut-thuan5,52127
pau-ho̍k,pau-hok8,pau-ho̍k,pau-hok8,52128
pak-khu,pak-khu,pak-khu,pak-khu,52129
su-lēng,su-leng7,su-līng,su-ling7,52130
chhī-chèng,chhi7-cheng3,tshī-tsìng,tshi7-tsing3,52131
pêng-hô,peng5-ho5,pîng-hô,ping5-ho5,52132
bîn-koa,bin5-koa,bîn-kua,bin5-kua,52133
tiân-iá,tian5-ia2,tiân-iá,tian5-ia2,52134
Pe̍k-kiong,Pek8-kiong,Pi̍k-kiong,Pik8-kiong,52135
jīm-bēng,jim7-beng7,jīm-bīng,jim7-bing7,52137
līm-bēng,lim7-beng7,līm-bīng,lim7-bing7,52137
kng-goân,kng-goan5,kng-guân,kng-guan5,52138
sian-thian,sian-thian,sian-thian,sian-thian,52139
choân-sin,choan5-sin,tsuân-sin,tsuan5-sin,52140
choân-kok,choan5-kok,tsuân-kok,tsuan5-kok,52141
kiōng-thong,kiong7-thong,kiōng-thong,kiong7-thong,52142
to-iūⁿ,to-iunn7,to-iūnn,to-iunn7,52143
an-tì,an-ti3,an-tì,an-ti3,52144
siu-chi,siu-chi,siu-tsi,siu-tsi,52145
siu-khòaⁿ,siu-khoann3,siu-khuànn,siu-khuann3,52146
chhù-tiúⁿ,chhu3-tiunn2,tshù-tiúnn,tshu3-tiunn2,52147
lāu-chiáu,lau7-chiau2,lāu-tsiáu,lau7-tsiau2,52148
chū-chek,chu7-chek,tsū-tsik,tsu7-tsik,52149
chū-chheng,chu7-chheng,tsū-tshing,tsu7-tshing,52150
hiat-iân,hiat-ian5,hiat-iân,hiat-ian5,52151
su-bi̍t,su-bit8,su-bi̍t,su-bit8,52152
liông-sèng,liong5-seng3,liông-sìng,liong5-sing3,52153
chhia-hō,chhia-ho7,tshia-hō,tshia-ho7,52154
sûn-lô,sun5-lo5,sûn-lô,sun5-lo5,52155
hông-chúi,hong5-chui2,hông-tsuí,hong5-tsui2,52156
sū-sian,su7-sian,sū-sian,su7-sian,52157
ka-chok,ka-chok,ka-tsok,ka-tsok,52158
hâm-sò͘,ham5-soo3,hâm-sòo,ham5-soo3,52159
khek-pán,khek-pan2,khik-pán,khik-pan2,52160
Kî-bí,Ki5-bi2,Kî-bí,Ki5-bi2,52161
té-pôaⁿ,te2-poann5,té-puânn,te2-puann5,52162
tóe-pôaⁿ,toe2-poann5,tué-puânn,tue2-puann5,52162
La-teng,La-teng,La-ting,La-ting,52163
"ōng-sēng",ong7-seng7,ōng-sīng,ong7-sing7,52164
bú-chong,bu2-chong,bú-tsong,bu2-tsong,52165
Hoat-bûn,Hoat-bun5,Huat-bûn,Huat-bun5,52166
iû-tâng-hoe,iu5-tang5-hoe,iû-tâng-hue,iu5-tang5-hue,52167
iû-tông-hoe,iu5-tong5-hoe,iû-tông-hue,iu5-tong5-hue,52167
bu̍t-chu,but8-chu,bu̍t-tsu,but8-tsu,52168
bu̍t-thé,but8-the2,bu̍t-thé,but8-the2,52169
ti̍t-seng-ki,tit8-seng-ki,ti̍t-sing-ki,tit8-sing-ki,52170
siā-kau,sia7-kau,siā-kau,sia7-kau,52171
kiù-chèng,kiu3-cheng3,kiù-tsìng,kiu3-tsing3,52172
hù-ka,hu3-ka,hù-ka,hu3-ka,52173
hū-ka,hu7-ka,hū-ka,hu7-ka,52173
sìn-kiāⁿ,sin3-kiann7,sìn-kiānn,sin3-kiann7,52174
sìn-sit,sin3-sit,sìn-sit,sin3-sit,52175
sìn-chiòng,sin3-chiong3,sìn-tsiòng,sin3-tsiong3,52176
