poj_unicode,poj_input,kiplmj_unicode,kiplmj_input,main_id
chhùi-ta nâ-aû-khoah,chhui3-ta na5-au5-khoah,tshuì-ta nâ-âu-khuah,tshui3-ta na5-au5-khuah,6588
chhùi-iok,chhui3-iok,tshuì-iok,tshui3-iok,6589
cha̍p ān káu bô-iáⁿ,chap8 an7 kau2 bo5-iann2,tsa̍p ān káu bô-iánn,tsap8 an7 kau2 bo5-iann2,6590
hē than hē ô,he7 than he7 o5,hē than hē ô,he7 than he7 o5,6591
kàu-sî lóng-bô,kau3-si5 long2-bo5,kàu-sî lóng-bô,kau3-si5 long2-bo5,6591
"ēng chhùi-ān",eng7 chhui3-an7,īng tshuì-ān,ing7 tshui3-an7,6592
chhùi-tûn-phôe sio khoán-thāi,chhui3-tun5-phoe5 sio khoan2-thai7,tshuì-tûn-phuê sio khuán-thāi,tshui3-tun5-phue5 sio khuan2-thai7,6593
oē chi̍t-ê khang-khak piáⁿ,oe7 chit8-e5 khang-khak piann2,uē tsi̍t-ê khang-khak piánn,ue7 tsit8-e5 khang-khak piann2,6594
chhùi-khîm,chhui3-khim5,tshuì-khîm,tshui3-khim5,6595
chhùi ta̍h thut,chhui3 tah8 thut,tshuì ta̍h thut,tshui3 tah8 thut,6596
chhùi-tà,chhui3-ta3,tshuì-tà,tshui3-ta3,6597
tiⁿ-phôe kiâm-āⁿ,tinn-phoe5 kiam5-ann7,tinn-phuê kiâm-ānn,tinn-phue5 kiam5-ann7,6598
chhùi liām o͘-mî-tô,chhui3 liam7 oo-mi5-to5,tshuì liām oo-mî-tô,tshui3 liam7 oo-mi5-to5,6599
chhiú gia̍h thâi-ti to,chhiu2 giah8 thai5-ti to,tshiú gia̍h thâi-ti to,tshiu2 giah8 thai5-ti to,6599
chhùi-tiⁿ sim-koaⁿ o͘,chhui3-tinn sim-koann oo,tshuì-tinn sim-kuann oo,tshui3-tinn sim-kuann oo,6600
chha̍t-sim chû-pi chhùi,chhat8-sim chu5-pi chhui3,tsha̍t-sim tsû-pi tshuì,tshat8-sim tsu5-pi tshui3,6601
thn̂g-sng chhùi,thng5-sng chhui3,thn̂g-sng tshuì,thng5-sng tshui3,6602
phi-sng sim,phi-sng sim,phi-sng sim,phi-sng sim,6602
kháu ín bô-pîn chún,khau2 in2 bo5-pin5 chun2,kháu ín bô-pîn tsún,khau2 in2 bo5-pin5 tsun2,6603
chhùi-ho͘,chhui3-hoo,tshuì-hoo,tshui3-hoo,6604
nn̄g-bān gō͘,nng7-ban7 goo7,nn̄g-bān gōo,nng7-ban7 goo7,6604
kō͘ chhùi-kóng-ê bô-chún-sǹg,koo7 chhui3-kong2-e5 bo5-chun2-sng3,kōo tshuì-kóng-ê bô-tsún-sǹg,koo7 tshui3-kong2-e5 bo5-tsun2-sng3,6605
chhùi sī hong,chhui3 si7 hong,tshuì sī hong,tshui3 si7 hong,6606
jī sī chong,ji7 si7 chong,jī sī tsong,ji7 si7 tsong,6606
tok-phīⁿ,tok-phinn7,tok-phīnn,tok-phinn7,6607
chhùi-táu,chhui3-tau2,tshuì-táu,tshui3-tau2,6608
chhùi-kóng,chhui3-kong2,tshuì-kóng,tshui3-kong2,6609
"ìⁿ-òⁿ",inn3-onn3,ìnn-ònn,inn3-onn3,6610
gâu kóng-oē,gau5 kong2-oe7,gâu kóng-uē,gau5 kong2-ue7,6611
kháu lêng sia̍t piān,khau2 leng5 siat8 pian7,kháu lîng sia̍t piān,khau2 ling5 siat8 pian7,6612
chhùi-chiam chi̍h lāi,chhui3-chiam chih8 lai7,tshuì-tsiam tsi̍h lāi,tshui3-tsiam tsih8 lai7,6613
soān-chio̍h chhùi,soan7-chioh8 chhui3,suān-tsio̍h tshuì,suan7-tsioh8 tshui3,6614
kháu-chi̍h lī-piān,khau2-chih8 li7-pian7,kháu-tsi̍h lī-piān,khau2-tsih8 li7-pian7,6615
chhùi-hoe lāi,chhui3-hoe lai7,tshuì-hue lāi,tshui3-hue lai7,6616
chhùi-kháu,chhui3-khau2,tshuì-kháu,tshui3-khau2,6617
chhùi-èng,chhui3-eng3,tshuì-ìng,tshui3-ing3,6618
chhùi-ān,chhui3-an7,tshuì-ān,tshui3-an7,6619
chhùi-iok,chhui3-iok,tshuì-iok,tshui3-iok,6620
chhùi-kháu tiāⁿ,chhui3-khau2 tiann7,tshuì-kháu tiānn,tshui3-khau2 tiann7,6621
chhùi-ho͘,chhui3-hoo,tshuì-hoo,tshui3-hoo,6622
se̍k-chhùi,sek8-chhui3,si̍k-tshuì,sik8-tshui3,6623
chhùi-kháu-goān,chhui3-khau2-goan7,tshuì-kháu-guān,tshui3-khau2-guan7,6624
gio̍k-sim,giok8-sim,gio̍k-sim,giok8-sim,6625
thó͘ ko-lê sim,thoo2 ko-le5 sim,thóo ko-lê sim,thoo2 ko-le5 sim,6626
thó͘ jîn-sim,thoo2 jin5-sim,thóo jîn-sim,thoo2 jin5-sim,6627
thô͘-thâu,thoo5-thau5,thôo-thâu,thoo5-thau5,6628
thô͘-lūn-á,thoo5-lun7-a2,thôo-lūn-á,thoo5-lun7-a2,6629
lāi-soaⁿ sông,lai7-soann song5,lāi-suann sông,lai7-suann song5,6630
lāi-soaⁿ koaⁿ-chin,lai7-soann koann-chin,lāi-suann kuann-tsin,lai7-suann kuann-tsin,6631
chhân-chng sông,chhan5-chng song5,tshân-tsng sông,tshan5-tsng song5,6632
chháu-tē sông,chhau2-te7 song5,tsháu-tē sông,tshau2-te7 song5,6633
chng-lí sông,chng-li2 song5,tsng-lí sông,tsng-li2 song5,6634
chng-kha sông,chng-kha song5,tsng-kha sông,tsng-kha song5,6635
"èng-chhài hông",eng3-chhai3 hong5,ìng-tshài hông,ing3-tshai3 hong5,6636
thô͘-ko chio̍h-thâu,thoo5-ko chioh8-thau5,thôo-ko tsio̍h-thâu,thoo5-ko tsioh8-thau5,6637
thó͘-tē-kong- peh,thoo2-te7-kong- peh,thóo-tē-kong- peh,thoo2-te7-kong- peh,6638
thó͘-tē-kong-biō,thoo2-te7-kong-bio7,thóo-tē-kong-biō,thoo2-te7-kong-bio7,6639
thô͘-lâng,thoo5-lang5,thôo-lâng,thoo5-lang5,6640
thô͘-khut,thoo5-khut,thôo-khut,thoo5-khut,6641
thô͘-tāu kū,thoo5-tau7 ku7,thôo-tāu kū,thoo5-tau7 ku7,6642
kún-kau-liông,kun2-kau-liong5,kún-kau-liông,kun2-kau-liong5,6643
aù-uîⁿ,au3-uinn5,àu-uînn,au3-uinn5,6644
aù-sái-sek,au3-sai2-sek,àu-sái-sik,au3-sai2-sik,6645
thô͘-kak,thoo5-kak,thôo-kak,thoo5-kak,6646
thô͘-chòng,thoo5-chong3,thôo-tsòng,thoo5-tsong3,6647
thô͘-phang,thoo5-phang,thôo-phang,thoo5-phang,6648
thô͘-khòng-phang,thoo5-khong3-phang,thôo-khòng-phang,thoo5-khong3-phang,6649
thô͘-khàng-phang,thoo5-khang3-phang,thôo-khàng-phang,thoo5-khang3-phang,6649
sông-sông,song5-song5,sông-sông,song5-song5,6650
thô͘-thuh,thoo5-thuh,thôo-thuh,thoo5-thuh,6651
thô͘-thoh,thoo5-thoh,thôo-thoh,thoo5-thoh,6651
thô͘-kut,thoo5-kut,thôo-kut,thoo5-kut,6652
thô͘-chhiâng,thoo5-chhiang5,thôo-tshiâng,thoo5-tshiang5,6653
thó͘-tē-kong-kim,thoo2-te7-kong-kim,thóo-tē-kong-kim,thoo2-te7-kong-kim,6654
li̍h heng sàn kah,lih8 heng san3 kah,li̍h hing sàn kah,lih8 hing san3 kah,6655
thó͘-seⁿ-á,thoo2-senn-a2,thóo-senn-á,thoo2-senn-a2,6656
sông-piah-piah,song5-piah-piah,sông-piah-piah,song5-piah-piah,6657
thô͘-jióng,thoo5-jiong2,thôo-jióng,thoo5-jiong2,6658
chhiâng-á,chhiang5-a2,tshiâng-á,tshiang5-a2,6659
"àm-tīⁿ",am3-tinn7,àm-tīnn,am3-tinn7,6660
bé-ka-chhun,be2-ka-chhun,bé-ka-tshun,be2-ka-tshun,6661
chhun-hî,chhun-hi5,tshun-hî,tshun-hi5,6662
soaⁿ-thô͘-tāu,soann-thoo5-tau7,suann-thôo-tāu,suann-thoo5-tau7,6663
li̍h lông sàn kah,lih8 long5 san3 kah,li̍h lông sàn kah,lih8 long5 san3 kah,6664
thô͘-sún,thoo5-sun2,thôo-sún,thoo5-sun2,6665
thô͘-bī,thoo5-bi7,thôo-bī,thoo5-bi7,6666
sông koh aù-lông,song5 koh au3-long5,sông koh àu-lông,song5 koh au3-long5,6667
thô͘-tîn,thoo5-tin5,thôo-tîn,thoo5-tin5,6668
thô͘-bah,thoo5-bah,thôo-bah,thoo5-bah,6669
hông-hun ê ji̍t-thâu,hong5-hun e5 jit8-thau5,hông-hun ê ji̍t-thâu,hong5-hun e5 jit8-thau5,6670
tōa bú lâng chéng,toa7 bu2 lang5 cheng2,tuā bú lâng tsíng,tua7 bu2 lang5 tsing2,6671
tōa-lâng tōa chéng,toa7-lang5 toa7 cheng2,tuā-lâng tuā tsíng,tua7-lang5 tua7 tsing2,6672
lâng koân hàn tōa,lang5 koan5 han3 toa7,lâng kuân hàn tuā,lang5 kuan5 han3 tua7,6673
tōa-thâu-bú-lâng,toa7-thau5-bu2-lang5,tuā-thâu-bú-lâng,tua7-thau5-bu2-lang5,6674
tōa-chûn oh khí-tiāⁿ,toa7-chun5 oh khi2-tiann7,tuā-tsûn oh khí-tiānn,tua7-tsun5 oh khi2-tiann7,6675
Thó͘-tē-kong oh chhiáⁿ,Thoo2-te7-kong oh chhiann2,Thóo-tē-kong oh tshiánn,Thoo2-te7-kong oh tshiann2,6676
tōa bú lā,toa7 bu2 la7,tuā bú lā,tua7 bu2 la7,6677
tōa tōa sè sè,toa7 toa7 se3 se3,tuā tuā sè sè,tua7 tua7 se3 se3,6678
tāi-hong tāi-hong,tai7-hong tai7-hong,tāi-hong tāi-hong,tai7-hong tai7-hong,6679
tāi tāi tiant2ián,tai7 tai7 tiant2ian2,tāi tāi tiántián,tai7 tai7 tiant2ian2,6680
tōa ke̍k tōa,toa7 kek8 toa7,tuā ki̍k tuā,tua7 kik8 tua7,6681
sè ke̍k sè,se3 kek8 se3,sè ki̍k sè,se3 kik8 se3,6681
ba̍k-kiàⁿ kòa kui-pêng,bak8-kiann3 koa3 kui-peng5,ba̍k-kiànn kuà kui-pîng,bak8-kiann3 kua3 kui-ping5,6682
ba̍k-chiu tōa-sè lúi,bak8-chiu toa7-se3 lui2,ba̍k-tsiu tuā-sè luí,bak8-tsiu tua7-se3 lui2,6683
ba̍k-chiu khòaⁿ tōa bô khòaⁿ sè,bak8-chiu khoann3 toa7 bo5 khoann3 se3,ba̍k-tsiu khuànn tuā bô khuànn sè,bak8-tsiu khuann3 tua7 bo5 khuann3 se3,6684
ba̍k-chiu khòaⁿ koân bô khòaⁿ kē,bak8-chiu khoann3 koan5 bo5 khoann3 ke7,ba̍k-tsiu khuànn kuân bô khuànn kē,bak8-tsiu khuann3 kuan5 bo5 khuann3 ke7,6685
kéng lâng soah-iû,keng2 lang5 soah-iu5,kíng lâng suah-iû,king2 lang5 suah-iu5,6686
kéng hu̍t sio-hiuⁿ,keng2 hut8 sio-hiunn,kíng hu̍t sio-hiunn,king2 hut8 sio-hiunn,6687
kéng-chhài soah-iû,keng2-chhai3 soah-iu5,kíng-tshài suah-iû,king2-tshai3 suah-iu5,6687
chhú hiông gán,chhu2 hiong5 gan2,tshú hiông gán,tshu2 hiong5 gan2,6688
pau-soaⁿ pau-hái,pau-soann pau-hai2,pau-suann pau-hái,pau-suann pau-hai2,6689
"ū mo͘ chia̍h kah chang-sui",u7 moo chiah8 kah chang-sui,ū moo tsia̍h kah tsang-sui,u7 moo tsiah8 kah tsang-sui,6690
bô mo͘ chia̍h kah chhìn-thûi,bo5 moo chiah8 kah chhin3-thui5,bô moo tsia̍h kah tshìn-thuî,bo5 moo tsiah8 kah tshin3-thui5,6690
kui-oáⁿ-phâng,kui-oann2-phang5,kui-uánn-phâng,kui-uann2-phang5,6691
thâi-ke ēng gû to,thai5-ke eng7 gu5 to,thâi-ke īng gû to,thai5-ke ing7 gu5 to,6692
tōa châi sió ēng,toa7 chai5 sio2 eng7,tuā tsâi sió īng,tua7 tsai5 sio2 ing7,6693
siāng chē,siang7 che7,siāng tsē,siang7 tse7,6694
siāng tōa tāi sí soah,siang7 toa7 tai7 si2 soah,siāng tuā tāi sí suah,siang7 tua7 tai7 si2 suah,6695
thiⁿ chha leh tē,thinn chha leh te7,thinn tsha leh tē,thinn tsha leh te7,6696
chi̍t tn̄g chha káu chhioh,chit8 tng7 chha kau2 chhioh,tsi̍t tn̄g tsha káu tshioh,tsit8 tng7 tsha kau2 tshioh,6697
Tn̂g-soaⁿ sái chia̍h bē liáu,Tng5-soann sai2 chiah8 be7 liau2,Tn̂g-suann sái tsia̍h bē liáu,Tng5-suann sai2 tsiah8 be7 liau2,6698
nōa Tiong-kok soa-bûn chú-gī,noa7 Tiong-kok soa-bun5 chu2-gi7,nuā Tiong-kok sua-bûn tsú-gī,nua7 Tiong-kok sua-bun5 tsu2-gi7,6699
tāi kong tāi tō,tai7 kong tai7 to7,tāi kong tāi tō,tai7 kong tai7 to7,6700
thian kong tē tō,thian kong te7 to7,thian kong tē tō,thian kong te7 to7,6701
khah kong-tō koh hu̍t-á,khah kong-to7 koh hut8-a2,khah kong-tō koh hu̍t-á,khah kong-to7 koh hut8-a2,6702
tîn-tiâu gia̍h chiūⁿ chhiú,tin5-tiau5 giah8 chiunn7 chhiu2,tîn-tiâu gia̍h tsiūnn tshiú,tin5-tiau5 giah8 tsiunn7 tshiu2,6703
m̄ koán chhin-chiâⁿ kah pêng-iú,m7 koan2 chhin-chiann5 kah peng5-iu2,m̄ kuán tshin-tsiânn kah pîng-iú,m7 kuan2 tshin-tsiann5 kah ping5-iu2,6703
kuiⁿ thiⁿ pe̍h ji̍t,kuinn thinn peh8 jit8,kuinn thinn pe̍h ji̍t,kuinn thinn peh8 jit8,6704
tōa mûi tōa hō͘,toa7 mui5 toa7 hoo7,tuā muî tuā hōo,tua7 mui5 tua7 hoo7,6705
tōa ū khang lâng,toa7 u7 khang lang5,tuā ū khang lâng,tua7 u7 khang lang5,6706
thâu bīn-téng-pah,thau5 bin7-teng2-pah,thâu bīn-tíng-pah,thau5 bin7-ting2-pah,6707
tōa chúi im phóng-phóng,toa7 chui2 im phong2-phong2,tuā tsuí im phóng-phóng,tua7 tsui2 im phong2-phong2,6708
tōa pau sè-pau,toa7 pau se3-pau,tuā pau sè-pau,tua7 pau se3-pau,6709
kâⁿ kâⁿ kheh kheh,kann5 kann5 kheh kheh,kânn kânn kheh kheh,kann5 kann5 kheh kheh,6710
kûi kûi kōaⁿ kōaⁿ,kui5 kui5 koann7 koann7,kuî kuî kuānn kuānn,kui5 kui5 kuann7 kuann7,6711
kui pòaⁿ-po͘,kui poann3-poo,kui puànn-poo,kui puann3-poo,6712
hiong sí phah,hiong si2 phah,hiong sí phah,hiong si2 phah,6713
phín bûn phín bú,phin2 bun5 phin2 bu2,phín bûn phín bú,phin2 bun5 phin2 bu2,6714
oan-kesio-phah,oan-kesio-phah,uan-kesio-phah,uan-kesio-phah,6715
cheng kòng phà,cheng kong3 pha3,tsing kòng phà,tsing kong3 pha3,6716
ngó͘ hó͘ hā-san,ngoo2 hoo2 ha7-san,ngóo hóo hā-san,ngoo2 hoo2 ha7-san,6717
tng taⁿ pe̍h ji̍t,tng tann peh8 jit8,tng tann pe̍h ji̍t,tng tann peh8 jit8,6718
"âng thiⁿ chhiah ji̍t-thâu",ang5 thinn chhiah jit8-thau5,âng thinn tshiah ji̍t-thâu,ang5 thinn tshiah jit8-thau5,6719
chheng-thian pe̍h-ji̍t,chheng-thian peh8-jit8,tshing-thian pe̍h-ji̍t,tshing-thian peh8-jit8,6720
pau-sim pe̍h á,pau-sim peh8 a2,pau-sim pe̍h á,pau-sim peh8 a2,6721
soaⁿ-tang-pe̍h-á,soann-tang-peh8-a2,suann-tang-pe̍h-á,suann-tang-peh8-a2,6722
tang-pe̍h-á,tang-peh8-a2,tang-pe̍h-á,tang-peh8-a2,6723
kúiⁿ sim pe̍h á,kuinn2 sim peh8 a2,kuínn sim pe̍h á,kuinn2 sim peh8 a2,6724
ian á soa kū,ian a2 soa ku7,ian á sua kū,ian a2 sua ku7,6725
pe̍h-lēng-si,peh8-leng7-si,pe̍h-līng-si,peh8-ling7-si,6726
sì-kha poe̍h ti̍t-ti̍t,si3-kha poeh8 tit8-tit8,sì-kha pue̍h ti̍t-ti̍t,si3-kha pueh8 tit8-tit8,6727
miâ-siaⁿ tháu,mia5-siann thau2,miâ-siann tháu,mia5-siann thau2,6728
miâ-siaⁿ thàu Kiaⁿ-siâⁿ,mia5-siann thau3 Kiann-siann5,miâ-siann thàu Kiann-siânn,mia5-siann thau3 Kiann-siann5,6729
tāi-bêng téng-téng,tai7-beng5 teng2-teng2,tāi-bîng tíng-tíng,tai7-bing5 ting2-ting2,6730
hó-thiⁿ hó-sî,ho2-thinn ho2-si5,hó-thinn hó-sî,ho2-thinn ho2-si5,6731
tōa-chûn ji̍p káng,toa7-chun5 jip8 kang2,tuā-tsûn ji̍p káng,tua7-tsun5 jip8 kang2,6732
hi-hi-hò͘-hò͘,hi-hi-hoo3-hoo3,hi-hi-hòo-hòo,hi-hi-hoo3-hoo3,6733
pe̍h gio̍k m̄-kiaⁿ hâ hûn,peh8 giok8 m7-kiann ha5 hun5,pe̍h gio̍k m̄-kiann hâ hûn,peh8 giok8 m7-kiann ha5 hun5,6734
téng-káng ū miâ-siaⁿ,teng2-kang2 u7 mia5-siann,tíng-káng ū miâ-siann,ting2-kang2 u7 mia5-siann,6735
"ē-káng ū chhut-miâ",e7-kang2 u7 chhut-mia5,ē-káng ū tshut-miâ,e7-kang2 u7 tshut-mia5,6735
tōa hó tōa pāi,toa7 ho2 toa7 pai7,tuā hó tuā pāi,tua7 ho2 tua7 pai7,6736
tōa khí tōa lo̍h,toa7 khi2 toa7 loh8,tuā khí tuā lo̍h,tua7 khi2 tua7 loh8,6737
kap-kài,kap-kai3,kap-kài,kap-kai3,6738
uî-lô͘,ui5-loo5,uî-lôo,ui5-loo5,6739
uî-lô͘ àm,ui5-loo5 am3,uî-lôo àm,ui5-loo5 am3,6740
chiaⁿ-goe̍h chhe-it,chiann-goeh8 chhe-it,tsiann-gue̍h tshe-it,tsiann-gueh8 tshe-it,6741
kòe-nî chhe-it,koe3-ni5 chhe-it,kuè-nî tshe-it,kue3-ni5 tshe-it,6742
"ū chia̍h koh ū lia̍h",u7 chiah8 koh u7 liah8,ū tsia̍h koh ū lia̍h,u7 tsiah8 koh u7 liah8,6743
hong sòa sòa,hong soa3 soa3,hong suà suà,hong sua3 sua3,6744
chúi tōa tōa,chui2 toa7 toa7,tsuí tuā tuā,tsui2 tua7 tua7,6744
làu chhē làu chhē,lau3 chhe7 lau3 chhe7,làu tshē làu tshē,lau3 tshe7 lau3 tshe7,6745
tōa-kho͘ lâng hó khòaⁿ-thâu,toa7-khoo lang5 ho2 khoann3-thau5,tuā-khoo lâng hó khuànn-thâu,tua7-khoo lang5 ho2 khuann3-thau5,6746
tōa-kho͘ chhài-thâu pōng-sim,toa7-khoo chhai3-thau5 pong7-sim,tuā-khoo tshài-thâu pōng-sim,tua7-khoo tshai3-thau5 pong7-sim,6747
chi̍t chiah sat-bó pòng kah chúi-gû tōa,chit8 chiah sat-bo2 pong3 kah chui2-gu5 toa7,tsi̍t tsiah sat-bó pòng kah tsuí-gû tuā,tsit8 tsiah sat-bo2 pong3 kah tsui2-gu5 tua7,6748
oē liông oē hōng,oe7 liong5 oe7 hong7,uē liông uē hōng,ue7 liong5 ue7 hong7,6749
pûn-ke-kui,pun5-ke-kui,pûn-ke-kui,pun5-ke-kui,6750
sai-gû bāng goe̍h,sai-gu5 bang7 goeh8,sai-gû bāng gue̍h,sai-gu5 bang7 gueh8,6751
thô͘-lâng kau-á,thoo5-lang5 kau-a2,thôo-lâng kau-á,thoo5-lang5 kau-a2,6752
thô͘-lâng kau-á,thoo5-lang5 kau-a2,thôo-lâng kau-á,thoo5-lang5 kau-a2,6753
pūiⁿ-sî-gô,puinn7-si5-go5,puīnn-sî-gô,puinn7-si5-go5,6754
pn̄g-sî-gô,png7-si5-go5,pn̄g-sî-gô,png7-si5-go5,6754
tōa pak-tó͘ tháng,toa7 pak-too2 thang2,tuā pak-tóo tháng,tua7 pak-too2 thang2,6755
bih-luh tó͘,bih-luh too2,bih-luh tóo,bih-luh too2,6756
tōa-tō͘ nai á,toa7-too7 nai a2,tuā-tōo nai á,tua7-too7 nai a2,6757
tōa-tō͘ hî-á,toa7-too7 hi5-a2,tuā-tōo hî-á,tua7-too7 hi5-a2,6758
tōa tō͘ koai á,toa7 too7 koai a2,tuā tōo kuai á,tua7 too7 kuai a2,6759
khit-chia̍h kóng sian oē,khit-chiah8 kong2 sian oe7,khit-tsia̍h kóng sian uē,khit-tsiah8 kong2 sian ue7,6760
m̄-kiaⁿ làu-ē-hâi,m7-kiann lau3-e7-hai5,m̄-kiann làu-ē-hâi,m7-kiann lau3-e7-hai5,6761
saⁿ niú lâng kóng sì kin oē,sann niu2 lang5 kong2 si3 kin oe7,sann niú lâng kóng sì kin uē,sann niu2 lang5 kong2 si3 kin ue7,6762
chia̍h tōa-be̍h-môe,chiah8 toa7-beh8-moe5,tsia̍h tuā-be̍h-muê,tsiah8 tua7-beh8-mue5,6763
kóng hông-tè oē,kong2 hong5-te3 oe7,kóng hông-tè uē,kong2 hong5-te3 ue7,6763
kóng hong-thâu-oē,kong2 hong-thau5-oe7,kóng hong-thâu-uē,kong2 hong-thau5-ue7,6764
kóng-oē bē uì-kôaⁿ,kong2-oe7 be7 ui3-koann5,kóng-uē bē uì-kuânn,kong2-ue7 be7 ui3-kuann5,6765
phàⁿ chîm giâ láng,phann3 chim5 gia5 lang2,phànn tsîm giâ láng,phann3 tsim5 gia5 lang2,6766
tāi-chì m̄ hó,tai7-chi3 m7 ho2,tāi-tsì m̄ hó,tai7-tsi3 m7 ho2,6767
tāi-chì tōa-tiâu,tai7-chi3 toa7-tiau5,tāi-tsì tuā-tiâu,tai7-tsi3 tua7-tiau5,6768
tāi-chì tōa-oáⁿ,tai7-chi3 toa7-oann2,tāi-tsì tuā-uánn,tai7-tsi3 tua7-uann2,6769
tāi sū put biāu,tai7 su7 put biau7,tāi sū put biāu,tai7 su7 put biau7,6770
sái kún,sai2 kun2,sái kún,sai2 kun2,6771
tāu-chiùⁿ chhia tó,tau7-chiunn3 chhia to2,tāu-tsiùnn tshia tó,tau7-tsiunn3 tshia to2,6771
tōa bú tōa lā,toa7 bu2 toa7 la7,tuā bú tuā lā,tua7 bu2 tua7 la7,6772
tāi-chì hiàn hoe,tai7-chi3 hian3 hoe,tāi-tsì hiàn hue,tai7-tsi3 hian3 hue,6773
hoah o͘ hoah pe̍h,hoah oo hoah peh8,huah oo huah pe̍h,huah oo huah peh8,6774
chhiú tōa pō͘ bó,chhiu2 toa7 poo7 bo2,tshiú tuā pōo bó,tshiu2 tua7 poo7 bo2,6775
tōa chhia giâ,toa7 chhia gia5,tuā tshia giâ,tua7 tshia gia5,6776
tāi-chì oai-châi,tai7-chi3 oai-chai5,tāi-tsì uai-tsâi,tai7-tsi3 uai-tsai5,6777
chhiau-lâng-kê,chhiau-lang5-ke5,tshiau-lâng-kê,tshiau-lang5-ke5,6778
lòng-khòng keng,long3-khong3 keng,lòng-khòng king,long3-khong3 king,6779
phàⁿ kóng-á chháu,phann3 kong2-a2 chhau2,phànn kóng-á tsháu,phann3 kong2-a2 tshau2,6780
bān tô hoe,ban7 to5 hoe,bān tô hue,ban7 to5 hue,6781
lāi-hio̍h eng,lai7-hioh8 eng,lāi-hio̍h ing,lai7-hioh8 ing,6782
tōa-lâng gín-á,toa7-lang5 gin2-a2,tuā-lâng gín-á,tua7-lang5 gin2-a2,6783
bêng á aū--ji̍t,beng5 a2 au7--jit8,bîng á āu--ji̍t,bing5 a2 au7--jit8,6784
chi̍t tn̄g chha káu chhioh,chit8 tng7 chha kau2 chhioh,tsi̍t tn̄g tsha káu tshioh,tsit8 tng7 tsha kau2 tshioh,6785
hoe-âng liú le̍k,hoe-ang5 liu2 lek8,hue-âng liú li̍k,hue-ang5 liu2 lik8,6786
"âng-thiⁿ chhiah ji̍t-thâu",ang5-thinn chhiah jit8-thau5,âng-thinn tshiah ji̍t-thâu,ang5-thinn tshiah jit8-thau5,6787
iām-thiⁿ chhiah ji̍t-thâu,iam7-thinn chhiah jit8-thau5,iām-thinn tshiah ji̍t-thâu,iam7-thinn tshiah jit8-thau5,6788
chháu kî tāi-iok á,chhau2 ki5 tai7-iok a2,tsháu kî tāi-iok á,tshau2 ki5 tai7-iok a2,6789
chháu kî lio̍k á,chhau2 ki5 liok8 a2,tsháu kî lio̍k á,tshau2 ki5 liok8 a2,6790
phó͘-kî-lia̍k,phoo2-ki5-liak8,phóo-kî-lia̍k,phoo2-ki5-liak8,6791
phó͘-kî-lio̍k-á,phoo2-ki5-liok8-a2,phóo-kî-lio̍k-á,phoo2-ki5-liok8-a2,6791
iāng-kî-iok-á,iang7-ki5-iok-a2,iāng-kî-iok-á,iang7-ki5-iok-a2,6792
liōng-kî-iok-á,liong7-ki5-iok-a2,liōng-kî-iok-á,liong7-ki5-iok-a2,6792
tōa-kho͘-ê,toa7-khoo-e5,tuā-khoo-ê,tua7-khoo-e5,6793
bī hêng-kun,bi7 heng5-kun,bī hîng-kun,bi7 hing5-kun,6794
seng hêng-niû,seng heng5-niu5,sing hîng-niû,sing hing5-niu5,6794
tōa-hong tōa-éng,toa7-hong toa7-eng2,tuā-hong tuā-íng,tua7-hong tua7-ing2,6795
tōa-chia̍h chheⁿ-ḿ,toa7-chiah8 chhenn-m2,tuā-tsia̍h tshenn-ḿ,tua7-tsiah8 tshenn-m2,6796
tōa--ê,toa7--e5,tuā--ê,tua7--e5,6797
tōa-ke-kháu-chèng,toa7-ke-khau2-cheng3,tuā-ke-kháu-tsìng,tua7-ke-khau2-tsing3,6798
tōa-ke-kháu-chèng,toa7-ke-khau2-cheng3,tuā-ke-kháu-tsìng,tua7-ke-khau2-tsing3,6799
saⁿ khi nn̄g,sann khi nng7,sann khi nn̄g,sann khi nng7,6800
nn̄g khi it,nng7 khi it,nn̄g khi it,nng7 khi it,6800
chòaⁿ ti-thâu-phôe,choann3 ti-thau5-phoe5,tsuànn ti-thâu-phuê,tsuann3 ti-thau5-phue5,6801
chheⁿ-pòng-pe̍h-pòng,chhenn-pong3-peh8-pong3,tshenn-pòng-pe̍h-pòng,tshenn-pong3-peh8-pong3,6802
oē-hó͘-lān,oe7-hoo2-lan7,uē-hóo-lān,ue7-hoo2-lan7,6803
ta-ta-kiò,ta-ta-kio3,ta-ta-kiò,ta-ta-kio3,6804
thâu-chhiú sai-á,thau5-chhiu2 sai-a2,thâu-tshiú sai-á,thau5-tshiu2 sai-a2,6805
thâu-kioh sai-á,thau5-kioh sai-a2,thâu-kioh sai-á,thau5-kioh sai-a2,6806
thâu-kìⁿ sai-á,thau5-kinn3 sai-a2,thâu-kìnn sai-á,thau5-kinn3 sai-a2,6807
thô͘-pô éng,thoo5-po5 eng2,thôo-pô íng,thoo5-po5 ing2,6808
tōa-hái m̄-kiaⁿ tōa-chúi,toa7-hai2 m7-kiann toa7-chui2,tuā-hái m̄-kiann tuā-tsuí,tua7-hai2 m7-kiann tua7-tsui2,6809
hái-té bong-chiam,hai2-te2 bong-chiam,hái-té bong-tsiam,hai2-te2 bong-tsiam,6810
